osmid,safety_tag_value,is_lit,polyline6
1093917016,1,0,ku}eezvIqwwi}iy]aotbEeghvJ
1093917022,1,0,ku}eezvIqwwi}iy]z_smBu~egC}ohqHoganF
1093917022,1,0,ku}eezvIqwwi}iy]yhluDpo__F
"1093917016,1093917018",5,0,ku}eezvIqwwi}iy]vsgsA~ov`DwllrI~f{tKjvc@p}eaBqsmj@|yrt@
4262344,1,0,_hfjghwIyl`ksau]zb}oDnle|Gtl}t@foqcFnsgg@fexzFkhgNv~prI
1095456365,1,1,_hfjghwIyl`ksau]dtdwEqiqtDjjtxAoont@vtapBe|rbAnbnbIujpRrafwE~p|c@pcbfDnlhlBdoz^ti_dCkc_~@`j`~Ew}txDzw~bGsf|rE|_ewEwhaxLrw{_M
4262344,1,1,_hfjghwIyl`ksau]wfxhEoau_Egn_trJqf|icDi_t_Fwdp{CkdzyD_~odDgqifd@{_yhd@
1095456368,1,0,_arijcwIo`ubzbu]`ahfW`_cwH
1095456369,1,1,mjeyhcwIavc|pdu]xapkMq`~mb@
"1095456371,1095456375",1,0,_mr}_ewIimxoheu]r`ewGmc_zRpp~}Ea`uxN
1309044510,6,0,igl|bgsIk_rgcwy]xwlaGyktkD
1309044498,1,0,on~yzfsIelgthwy]lbdjd@l_nl{@
1309044498,7,0,on~yzfsIelgthwy]snyeb@qkrfy@
1309044510,6,0,on~yzfsIelgthwy]`taq@qfn`@
1309044510,1,0,on~yzfsIelgthwy]ywlaGxktkD
1309044510,1,0,my{gyfsIwsvuiwy]ataq@pfn`@
1383374445,1,0,ahwoehtIak{_}wy]uhi{AasklF
1383374443,5,0,mvjukhtIgiqwlxy]f~beRonlhF
"1383374443,1383374445",1,0,mvjukhtIgiqwlxy]`}fWhayfAre`pAxfnaE
1443515610,1,1,mvjukhtIgiqwlxy]am|boBdyw{l@m}mdpAarmqqA
"1307501590,239648846,1307501591",1,1,s~~c~{uI_vxuvks]jdzvG}fwjBxzknL{i_bCnzu}T}mztBtpxkmAwjcxQ|`bmLmznvD
"1433127399,1435151588,1435151589,1307501591",1,0,s~~c~{uI_vxuvks]{}bo@e|~lAmo}jA}}|bCcntp@urqtAqzdl@u~g_BimrPkecjB
1435151594,7,1,s~~c~{uI_vxuvks]gc|qA`vms@k~wv@ffqhBxxyEnaiiCxv{kHjc`sX
"1435151589,1435151581",7,1,cr|e~|uIynw|lms]had~Dlmf~X~mbr@te`sBpszvMvx_fBp~ku@~kox@vdzS`ff_C
"1435151585,1435151581",1,1,cr|e~|uIynw|lms]wybbm@}|fxoEat{|@u_kmNvlyk@}aiaJrg{yB_cslHb~xmD}~ydGfuau}@oe`em@`ni`Rax}rKnttdD{rgyK
"1435151586,1435151587,1435151590",6,1,cr|e~|uIynw|lms]_rn~C~m|^cnssFrrzo@o_jvFbijp@ko`eBzmiS
1099465604,5,0,qkam~lvIeydzkrx]m_buAjlyjC
1099465604,1,0,qkam~lvIeydzkrx]r{t~HwjemRnkwjTs{yvd@rto|OmgdwW
"1099465607,1233265355,1099465618,1099465619,1459354494",1,0,qkam~lvIeydzkrx]r{dhAf{ym@`hns@pay`@hboj@dtb[|kpXzghOria{@toue@`ttvD|`quB`~}aAtlwi@
1099465604,1,0,_ldcamvIykjngrx]l_buAklyjC
1099465603,5,0,{vssnlvI_|auarx]eyfzAv}}uCgdsr@|ku~C|kaQxd{tCfzyhA|huwC
"1099465607,1233265355,1099465618,1099465619,1459354494",5,0,{vssnlvI_|auarx]a~}aAulwi@attvD}`quBsia{@uoue@}kpX{ghOiboj@etb[ahns@qay`@s{dhAg{ym@
1459354493,1,1,{vssnlvI_|auarx]fa|fFoaicKvl|bUmmywf@fjyzB{`dlE
1459369702,1,0,cnrfplvIq`zonqx]~dwtX|fndk@
1099465603,1,0,cnrfplvIq`zonqx]gzyhA}huwC}kaQyd{tCfdsr@}ku~CdyfzAw}}uC
"1459369701,1099465623",1,0,cnrfplvIq`zonqx]ay{c@zzpk@{{o}BbfhwC
"1099465609,1099465610,1099465613,1099471218,808234840",1,0,ae`julvIq}~jhqx]_nda@sczlCoeds@cd}yCgttq@}ep_BkoezBeo|iDose`BglzgCm{id@ytys@c}`Yajrc@axgi@m`|z@
"1434677134,1099465623",1,0,ae`julvIq}~jhqx]com~Cj{|_Egmgs@`auu@
"1459369701,1099465623",5,0,ae`julvIq}~jhqx]z{o}BcfhwC`y{c@{zpk@
"1434677134,1099465623",5,0,mcw}{lvIc_ks`qx]fmgs@aauu@bom~Ck{|_E
1434677134,6,1,mcw}{lvIc_ks`qx]yiggArzg_B}lp}H`xioPkhovIlpqpQkvldU|b}lb@svmiApzinCrh{Lh~}zAhhirAjm{k@rqvdAbecQ
1459369703,1,0,mcw}{lvIc_ks`qx]lxvs@nnxpDnx_`G~yikN
1459369702,5,1,chzpvkvIsxjjbpx]_ewtX}fndk@
1459369706,1,0,chzpvkvIsxjjbpx]rah`IaurxD
"1459369706,1428378966,1428378967",5,0,chzpvkvIsxjjbpx]yurbAd`qe@}mrmEjda_CcfsyEd{~fCk{kx@`kqf@
1106477991,6,0,oblqonyIcsoh`ix]rku|Stlsmj@
1106477992,1,1,oblqonyIcsoh`ix]obza]pianM
1106477992,6,0,oblqonyIcsoh`ix]`ivpUoorcJbhu|Trk~el@
1106477991,1,0,{uuszmyIme{ytgx]sku|Sulsmj@
1106477992,1,0,io~acmyI_wcf~gx]chu|Tsk~el@aivpUnorcJ
1106478047,1,1,ms|dsvyIs`}sogx]}m~hFk{l}Kf{bn_Auldzi@
1106478072,1,0,qjndiwyIk|fyjfx]ectn]j`ef@}lquVbrfbI
1106478078,1,0,{{at`{yI_ty`jex]nv`aj@{rpY
1432501509,1,0,y`rhityI}{kdafw]t~hiAeuoi@
1462620172,1,0,y`rhityI}{kdafw]xkhkF`hbjL
"1432501509,1432501510",1,1,y`rhityI}{kdafw]kbkyyBp}tmeAc|nihBrfzbo@ssov}Alwja[yn}nGzle_B
1432501492,1,1,afg~{syIqvgaiew]x|m~OuheaH
1462620172,1,1,afg~{syIqvgaiew]}l`}Di{_wI
"1432501491,1432501492",1,1,afg~{syIqvgaiew]upom{B`c{maAokyibAbihnb@sy`v[|wuvIolsqhAfutaYujprd@|bk{N
1106478153,1,0,q~dnmuyIkjhybsw]pv~~Fjbj{Xg_xl@p_suHogo}b@rcayY
1245262338,4,0,}j~zveuIolcmwkz]xjd}EarcyM
1106694253,4,0,}j~zveuIolcmwkz]zcpbIpacxAr~m`dCngcb^|oeuIbuojA
"1115958850,1106694253",1,0,}j~zveuIolcmwkz]_ukjBmqz\{u|yFqyc`A
558345068,1,0,q~{p~ttIappdkkz]uxjnV_lueD
1107089402,1,0,e~mv~itIyaaygoz]lgqfGj{k[
1107089402,1,0,e~mv~itIyaaygoz]envzb@_nijFc~bnv@msrnD_v`r`@gdpp@
1107089402,1,0,e~mv~itIyaaygoz]sd{`~@sg|Zgvni}@g~xsC
1107178115,1,0,}ktlsltIih}cvlz]k~sfG|l}~w@
1107178116,1,0,}ktlsltIih}cvlz]yo|rFy_ylB
"1107178108,1107178116,1107178118",1,0,}ktlsltIih}cvlz]|hlqGxerdCvws~@q}pF|awsRav``@
1107178105,1,0,mwiszjtIq|f}dlz]abxmF{jmkN
1107178105,1,0,mwiszjtIq|f}dlz]jp{tCbi`uH
1107178119,1,0,mwiszjtIq|f}dlz]iucnQ`ujdAqwjbGsoanO
1107118861,7,0,wph~{mpIkx~addz]{yh~MhtfzJ
1107118861,7,1,wph~{mpIkx~addz]fqaeo@nsqbc@
"1344457128,1125758348",1,0,wph~{mpIkx~addz]kqtv@urks@iibw@{jsi@
"1344457129,1125758348,1125758349",7,0,wph~{mpIkx~addz]tzriAckqw@zyipCc|}cCzx`cCa|dxB|i_lA}cjdA
1007621049,7,0,_`kzgtpImacfhiz]q|rvN{cmqC
1007621049,8,1,_`kzgtpImacfhiz]nmfmZdzl`Dhzjbh@n{dfF~vwdRlm|eF`ghqObz`hFpq}nBxtyo@
1107118860,8,0,_`kzgtpImacfhiz]kyqeJhd}lPhu`Ydww`Ob|ph@daofRzq_wCbu}T
1007621049,1,0,q}~qwtpIifqxliz]p|rvNzcmqC
"1338854656,1007621049,1007621050",1,0,q}~qwtpIifqxliz]_djxL}xb_CmyzhEkop_@__|vGiwkw@u~wgD_hnL
"1344457545,1344457546,1344457547",7,0,q}~qwtpIifqxliz]mxqDa{coB~fxBy~urLfsbA}njeG`iyYaba|A
1007621049,1,0,qcw`|ppIkju|khz]qq}nBytyo@aghqOcz`hF_wwdRmm|eFizjbh@o{dfFomfmZezl`D
1007621049,1,1,qcw`|ppIkju|khz]dtfvAhjme@`lzpQfdngIdv~bs@z}lr]~}``o@xd`s^jue`Apnlt@dqwaKn~ytG
"1528923745,1480462141",8,0,qcw`|ppIkju|khz]|_|{@}nuqBdreZyopr@pohqAictyC
1107118860,1,1,atieltpIsk}xrgz]phtfTp}uaBpbyyEbqg^l_|tg@f`neGriacFdl~n@tmdj\b_icGp}spJp{keD`{pyDtzw`BfdskUfe`qKfyncCldxpAprhaJt_}dFngs`DlcicChiznSdkzsMjcf`Elj|pCvhcnS|b{lN
1107118860,1,1,atieltpIsk}xrgz]{q_wCcu}Tc|ph@eaofRiu`Yeww`OjyqeJid}lP
"1344457122,1344457123,1344457124",1,0,atieltpIsk}xrgz]egfEdgdjAknmKry~dFof~@hje{DtdtHpoaz@
1007621049,8,0,qbsntlpIaf`{wez]eqwaKo~ytGkue`Aqnlt@_~``o@yd`s^ev~bs@{}lr]alzpQgdngIetfvAijme@
"1007621049,1344450699,1344449990",1,0,qbsntlpIaf`{wez]xzu`Albsm@vgmkBjw}eAbhx{@ld~f@h_re@tt{T
1107118860,7,0,qbsntlpIaf`{wez]m_erBbpqxFsysfE`|{yDmuskTffxzRette@~el@
1107118860,1,0,gix|tmpIsijivdz]dtte@_fl@luskTgfxzRrysfEa|{yDl_erBcpqxF
1107118860,1,0,gix|tmpIsijivdz]cw_g@d{z@e|kv@iyxh@
"1344457130,1344457131,1125758349",1,0,gix|tmpIsijivdz]`}_Fl{yb@rs`wAxweeA~j~i@|iaa@dtm`Axdd~@
95100183,7,0,irt{hnpIsr~_tcz]fh~xEh_~qE
95100183,1,0,irt{hnpIsr~_tcz]u}uv@iyau@syeIcutoA
1204965567,7,0,irt{hnpIsr~_tcz]kl{iAl{tgA}zl|ChgscD
1107118862,1,1,kugqnmpIsca~odz]rxq|q@t|qhf@
1107118862,1,1,kugqnmpIsca~odz]x_esa@ojoha@
"1344457129,1125758348,1125758349",1,0,kugqnmpIsca~odz]}i_lA|cjdA{x`cC`|dxB{yipCb|}cCuzriAbkqw@
"1344457130,1344457131,1125758349",7,0,kugqnmpIsca~odz]etm`Aydd~@_k~i@}iaa@ss`wAyweeAa}_Fm{yb@
"1107178116,1107178108,1107178118",1,0,ifzeuktIcw}fslz]}awsR`v``@wws~@p}pF}hlqGyerdC
"1107178107,1107178117,1107178119",1,0,ifzeuktIcw}fslz]rhyrGkxqVhipcAcwdAzvjjGy~}G
1107178119,1,0,ifzeuktIcw}fslz]pwjbGroanOhucnQaujdA
1107355140,1,0,qtdbdeuIskmjwvx]i{df]octaq@vq|if@orgoW
1107355140,1,0,ixyxlduI_|ukjyx]ydrdMjwimG
1107355144,1,0,ixyxlduI_|ukjyx]~dlxEbderK
1107355144,1,0,ixyxlduI_|ukjyx]kso}Oq|eo^}p_jAgpnpC
1107355144,4,0,s~jb`euIyjlmnzx]uyqbDoxm{H
1434872390,1,0,s~jb`euIyjlmnzx]c}dkGnipbD
1434872390,1,0,s~jb`euIyjlmnzx]txntd@}yfvT
1107355144,4,0,s~jb`euIyjlmnzx]|p_jAfpnpCjso}Op|eo^
1107355141,1,0,ijc{xcuImmoghxx]ayi_O|nxuH
1107355144,1,0,ijc{xcuImmoghxx]_ghcLmh_pT
1107355144,3,0,ijc{xcuImmoghxx]f{otKrbzqU
1107355142,1,0,anrelcuIyittqwx]ofxbNvpa|G
1107355144,1,0,anrelcuIyittqwx]g{otKsbzqU
1107355144,2,0,anrelcuIyittqwx]``gfKxxtvT
725287924,3,0,quki{cuIaxqwhwx]jwlkLdwxoT
725287924,1,0,quki{cuIaxqwhwx]ymaqLmdcxT
1107355142,3,0,quki{cuIaxqwhwx]nfxbNwpa|G
1107355144,1,0,_mj~_cuI_p~|{vx]a`gfKyxtvT
1107355145,2,0,_mj~_cuI_p~|{vx]eor}LboeuG
1107355145,2,0,_mj~_cuI_p~|{vx]rzjeo@ssda]
725287924,1,0,e}}|mcuI{_xfsvx]kwlkLewxoT
1107355145,1,0,e}}|mcuI{_xfsvx]dor}LcoeuG
725287924,1,0,e}}|mcuI{_xfsvx]p{~sVlgt_e@~xoeD`xz~DvrjxFr{uxEvqorDfitgD|nutE`jzuCdgflD~c}eC
1107355144,1,0,iy}eeeuIid{ixzx]tyqbDnxm{H
1107355145,1,0,kq~woauIsdd_zwx]szjeo@rsda]
725287924,1,0,_hsqwauImgafrtx]fle}\~mvap@rzixEjh~tJ
725287924,2,0,_hsqwauImgafrtx]egflD_d}eC}nutEajzuCwqorDgitgDwrjxFs{uxE_yoeDaxz~Dq{~sVmgt_e@
1107355148,1,0,_hsqwauImgafrtx]{cq}AynipGsotjSyp}ra@
1107355146,1,0,s~bnhauIon|`xwx]q|icz@~zkde@~iqdMttn`Wtr_pEgkipB
1107355148,1,0,o}z{nbuIaijk}ux]pbetDkvroB
1107355146,1,0,o}z{nbuIaijk}ux]ur_pEfkipB_jqdMutn`Wp|icz@_{kde@
1107355148,1,0,o}z{nbuIaijk}ux]rotjSxp}ra@zcq}AxnipG
1107355147,1,0,ayk{{auIgpucivx]{_hjLxnvfG
1107355147,1,0,}ytfibuIm`~{`vx]z_hjLynvfG
1107355148,1,0,}ytfibuIm`~{`vx]fbehs@ffaqtA
1107355148,1,0,}ytfibuIm`~{`vx]qbetDjvroB
1107355148,1,0,uvn}t`uIey{iksx]gbehs@gfaqtA
1109635431,1,0,yuwvcarIsmqabzx]`wgh@wmy_@
1344450701,1,1,u|{uyupI}qb_tiz]f~fvIldto}@
1344450701,6,1,u|{uyupI}qb_tiz]sjigGyzhwJ
"1338854656,1007621049,1007621050",7,0,u|{uyupI}qb_tiz]t~wgD~gnL~~{vGhwkw@lyzhEjop_@~cjxL|xb_C
1134674285,1,0,}jv`bupImqayrjz]ixgtJwn~~^
1338280388,6,0,}jv`bupImqayrjz]fyzhJf{exH
"835597745,1109642794,1233257599",1,0,}jv`bupImqayrjz]ej|hBnblu@uhdcHzuoyCspf`NjiciI{udmC|}qeA
1342275884,1,0,yk|f~}pI_bpdjnz]is_|BwnppAw|dgEubmaG_t`iDwysbEcvop@ofyfB
1342275884,1,1,yk|f~}pI_bpdjnz]|acfIamyaEbpj~q@go`j_@jedk@k}ks@wguHwbj{@mfsqL_~syR_w}xZwzd{g@ecfy@otfgA
"1342581917,1342581919",7,0,yk|f~}pI_bpdjnz]_}mHxtdpArzz`Ad|ecC
"1342581915,1342581916",7,0,mkizy}pIq{bq~mz]ridgc@ayj`VlopvAuhsv@
1342581915,1,1,mkizy}pIq{bq~mz]t}__ErnzeK`}ptC`~biCdxns]v{mcK`qerEk|VpdjhIivtzDzrixc@yydyUtsk__@qzxsR~e`oQsheeIrsws]moh`Mrd_bAivrb@plrx@uuyx@
"1342581918,1342581919",1,0,mkizy}pIq{bq~mz]{xk]axtm@{gxt@kyinB
1109642799,1,1,qh~vf}pIqwcprlz]`{|qc@fapfx@nvcP`muoB
1109642799,1,0,qh~vf}pIqwcprlz]c}_yCuw~}BwkhyKmr|uE{a~yGufptCcqodC}vrcA
1342275886,1,1,qh~vf}pIqwcprlz]ps|yIn}nhFtgbiPrrpiFj_`cLdwioCd_{fGo`uKvjgjM`socDd|tvNz|gyBtaaaCpp{f@d~tkEjm~}@
851719162,1,1,_u{ra|pIgg|wujz]`tp}s@stzy\
851719162,8,1,_u{ra|pIgg|wujz]klwpKvb}nH_yvmYvxo~N
1109642799,8,1,_u{ra|pIgg|wujz]ovcPamuoBa{|qc@gapfx@
851719162,8,0,mhxke~pIicf`dmz]fazqD~ajcX|zc|Bz_esPz~`uMdzi}y@
1109642799,7,0,mhxke~pIicf`dmz]bqodC|vrcAza~yGtfptCvkhyKlr|uEb}_yCtw~}B
"1342581896,1119270538,1119270539",1,0,mhxke~pIicf`dmz]yqpdBzswK{{btF|xlv@{|okKbj{rAg}yeBdajN
"1109642795,1109642796,1134675206",1,0,mhxke~pIicf`dmz]a}vsAyd}qI{bl[q{a_CgszSq{raBsx|~@cvt`IcokaAapcqIofppAahenKzd~\ecbjF
851719162,1,0,kjvem}pIgdji~iz]degW`cpaBv`{~@`ri@`eey@s{}a@
851719162,1,1,kjvem}pIgdji~iz]{~`uMezi}y@}zc|B{_esPgazqD_bjcX
"1338277113,1338277114,1338277111",1,0,kjvem}pIgdji~iz]_laiA`|wWw|d|GduhqAsmicK~pnoByd~kAlwsP
"1342581897,1338268655",1,0,gtyy__qIegxx~lz]bsgQjekq@bchiG|zjub@~cgOb~gr@
1338268655,7,0,gtyy__qIegxx~lz]uccUkbocAov`g@qujs@}gxk@__cX
"1342581896,1119270538,1119270539",8,0,gtyy__qIegxx~lz]f}yeBeajNz|okKcj{rAz{btF}xlv@xqpdB{swK
851719162,1,1,k|ksh}pIwimh|iz]~xvmYwxo~NjlwpKwb}nH
851719162,8,0,k|ksh}pIwimh|iz]aeey@r{}a@w`{~@ari@eegWacpaB
"1338277112,1338277120,1338277108",9,0,k|ksh}pIwimh|iz]barf@dqpvAv_l~A|dkzFhm_eB~oumG~kgVxuguA
1515103732,6,0,a}fzkerIslszub|]foga@qcmMrkkpAcjmrAjikc@mlrsB
"1515103746,1515103748",1,0,a}fzkerIslszub|]p`xFlwaKxxldArvinB
1524068287,6,0,a}fzkerIslszub|]wutiBboz`CuypmCtcb\otj~Bnrc`A
1515103731,1,0,sl}fdgrIk`|{ua|]mm{cBeajMwhpueA_{_cn@izxp@c{cb@
"1515103736,1515103735",1,0,sl}fdgrIk`|{ua|]r{eB~rtl@b~p_A|~ooA
1524068287,6,1,sl}fdgrIk`|{ua|]n}tc@oe}X`sqhXgifyM
1382889555,1,0,o{qe`auI}epgwwy]pta}G`ianL
1430583009,3,0,o{qe`auI}epgwwy]ca`vHjpxtE
"1382889555,1382889557,1382889558",3,0,o{qe`auI}epgwwy]ovziAeimoBgxg_A{|r_Bcvth@qp{}@
"1111125970,1111125971,1111125355",1,0,{k_btauIgrmeuxy]ayjoG`}gxDwbieJimf|PahzqAajqcC{xmfAwoboB
"1382889560,1382889561,1382889562",1,0,{k_btauIgrmeuxy]qiqzIgmnfPmdl@sraA{whoDmvu}Fugf{CtushBennfBpu~dA
"1111125354,1382889556,1382889557",3,0,{k_btauIgrmeuxy]z{jQra|Zd{yiK~z{pQlnki@`sc_A
1382889559,3,0,kclzeauIq_ow_xy]_{inHj{n}E
"1111125354,1382889556,1382889557",1,0,kclzeauIq_ow_xy]mnki@asc_Ae{yiK_{{pQ{{jQsa|Z
"1382889555,1382889557,1382889558",1,0,kclzeauIq_ow_xy]bvth@pp{}@fxg_Az|r_BnvziAdimoB
"681757757,1535854117,681757758,681757759",1,0,qtiblzqIah`uriy]un|bFiqgnIassjA{gi~@odjtAorvPaiddA`xhCwprfArv}M_re_Blr|b@ax`yJpcacE}{_hBh~y}@uzdhVdenyMgam~Arr~`A
1115634001,1,0,ekl_nrxIcblyxuu]csonBq{lz@
1115634001,3,0,i_}nqrxIu~ytzuu]bsonBp{lz@
1298841600,3,0,i_}nqrxIu~ytzuu]ygwpE`eigI
1298841600,3,0,i_}nqrxIu~ytzuu]nvl|@av}~A
"1115634001,1115634002,961466021,961466878",1,0,i_}nqrxIu~ytzuu]gkoy@{cc^cefoC}`rc@uiz{EnaaU_{n_EvqlN
1116093117,1,0,}`dwobvI{ykpkmw]io`wXza{ly@
"1116093112,1116093113",1,0,}`dwobvI{ykpkmw]ssghp@{etxA_}h}OcqvaA
"1116093117,1116093109",1,0,}`dwobvI{ykpkmw]xi}tQegfli@leemEq}yqMb}edHgluf^~ydfC{o_dCbnt|CakyiV
1116093117,1,0,gqeoicvI_wobqkw]ho`wX{a{ly@
"1116093116,1116093117",1,0,gqeoicvI_wobqkw]mpddPxfm|e@slidLz{{`Bgoo|Jp}{zo@sgqtPsnc~Bo``qLi`eqA
"1116093114,1116096610,1116093115",1,0,gqeoicvI_wobqkw]gl}wGa`{PqtjtN}me_@i}ybY{guaB
1119231343,1,0,s~d`l_rIuxidqox]h`sgEhu|tG
1307501585,1,0,kpaubsuI_utuyor]xxr~j@sycwNzok_KcylhC
1432743160,1,0,a`esehqIm_lnzj|]zpsdIuj{ji@
1489635475,7,0,a`esehqIm_lnzj|]{|j_Bx|~jBksrz@d_~iL
"1489635475,733248238,733248239",7,0,a`esehqIm_lnzj|]pxul@zr}uAcvvFfxci@kgfz@louoIuico@h{`fh@
1432743160,7,0,enpm{gqIckhzdl|]{psdItj{ji@
"421365947,421365949,421365951",1,1,enpm{gqIckhzdl|]_cwxAaizqAm}jf`C}j`gAobuVprl\
"1432743160,1432743161,1320489306",1,0,enpm{gqIckhzdl|]vhxJaqyOxocHq_fMrrzd@}saxE`~c]_||fEmc_Fgxy{@
1489635475,1,0,irdojhqImamwij|]sad_AlallM
1489635475,1,0,irdojhqImamwij|]jsrz@e_~iLz|j_By|~jB
"1349822881,733248246,733248239",1,0,upqxghqIqepubi|]{hoo@nmo|Oufqt@dqmxIitfLbjh{Aqip}Bnwjk@
"1489635475,733248238,733248239",1,0,upqxghqIqepubi|]tico@i{`fh@jgfz@mouoIbvvFgxci@qxul@{r}uA
1489635475,6,0,}tiolhqI__`j{i|]rad_AmallM
"1489635475,1489635476,1489635477,1119826037,1489635478",7,0,}tiolhqI__`j{i|]eyxCrzgWwns}@tqggO_d`Nty|~B~n`@hfe|AncjBrcs~GlnlA`~afE
1489635497,1,1,}tiolhqI__`j{i|]cvdoA~l}W_qmq{Bhsglr@_`mwcBz}kh`@
1301872166,1,0,mf~f|gqIww`w_i{]crqi@ois`B
1122195542,1,0,w`{xahqIirfv`j{]mbhxCztdG
1327715093,1,1,}xtwdiqIeforil{]vsod]vhmchA
"1513870920,1327715093",4,0,}xtwdiqIeforil{]aoyjNqdmgd@guwxSa{crl@
"1327715096,1327715094,1327715095",4,0,}xtwdiqIeforil{]_qpy@`|~SayqiAb~c^}cueDbazbAee~_@rtzJ
48917142,1,0,oloky_{I_kanzbx]fatj@ximqB
1122658055,1,0,oloky_{I_kanzbx]w`_os@la~pR
1269113839,1,0,yq`{bywIg|{ju`v]rtniCnbglL
"1269113841,1269113842,1269113838",4,1,yq`{bywIg|{ju`v]whubBtiq_@{qn{Qf~vpFodipR{cvdr@ocdYg}|bA
1269113838,4,1,yq`{bywIg|{ju`v]tmmw`@ay|aJfpjmWy~pgCnkw|k@elmlBflf|Kucdi@r{uyMad]
"1269113843,1269113839",1,0,uwyuzxwIy_cl|_v]sgni@mgqyB{zfoAoo}uF
"1269113844,1269113846",1,1,uwyuzxwIy_cl|_v]_magSfj|kFsrloHtetdB
"1269113856,1269113855",4,1,uwyuzxwIy_cl|_v]~zzik@_mfkLzg~fHa`pz@
"1124474118,1124474119",1,0,w_we`}uIabfr`mt]ak_eY{ofi^mc{zUcurf]
1442874060,1,1,}_`qv{vI_rgcf`w]c|hqD_ej_G{ist@ysw|N
"1233265360,1124719419,1442878907",1,0,i`ews}vIeebdqnw]ioxjAlund@_rojAnxno@qif{@b{kb@qf`bBf~ky@
1267023363,1,0,wlg`l_wIcp`_bsw]ux`zElkbaA
"1126491736,1393269860",1,0,awpwvsyIe{qu{wv]ovygNyzhjFayuvY`oolWu{zvO}hseC
1129109055,1,0,shygucxIavktzyq]flglN|`}lb@
4350227,1,1,w_kypkxIkh}hlyq]kxhnh@wtlmJmn|fG_t{aB{~{oHch}oA
4350227,1,1,w_kypkxIkh}hlyq]`oyfK~j_kBhs~u}FfgnuP
1129109054,1,0,w_kypkxIkh}hlyq]p}gxRgyqsVflmihAky_qvAtefbzBlytqNl}uoZhiwh~@
1129109054,1,0,ynua}cxIgxbslzq]m}uoZiiwh~@uefbzBmytqNglmihAjy_qvAq}gxRfyqsV
975124081,4,0,ai_xrurIkydw~p{]gr`{Fxi{tD
"975124081,1515911268",1,0,ai_xrurIkydw~p{]~zvmEyptrCnra`JgyojG`vnxQojbuKj}rp`@agrbW
"1385456327,1385456328,1131402314,1131402317,1131402319",4,0,ai_xrurIkydw~p{]_xxpAiyjtB}ye~Ai~|gCiznqA{xwtBgywq@kvygAowm~@_gvyAis|z@g|htAeprt@wollA
975124081,4,0,i|`tzurIqnhayp{]ipv`B{h~eB
975124081,1,0,i|`tzurIqnhayp{]fr`{Fyi{tD
1515911269,1,0,i|`tzurIqnhayp{]ub|~IvihcGgrqxNpgl`K
975124082,4,0,qph_bvrIgzpqtq{]pec|Dkk}pCvtsxLwrjzG
"1390792848,975124082",1,1,qph_bvrIgzpqtq{]ut`rM|tx~Iiy}md@nxunW
"1385456327,1385456328,1131402314,1131402317,1131402319",1,0,qph_bvrIgzpqtq{]dprt@vollAhs|z@f|htAnwm~@~fvyAfywq@jvygAhznqAzxwtB|ye~Ah~|gC~wxpAhyjtB
975124082,1,0,gtohnurIkzz~ar{]wtsxLvrjzGqec|Djk}pC
975124081,1,0,smxu}urImxgh|p{]hpv`Bzh~eB
"1382673100,1382673101,1382673102",3,0,gspmuvrIg{q{dp{]dacaCh}lgE|nksH|uv{MzuguB|pm{D
1382673100,1,0,gspmuvrIg{q{dp{]mbpeBcgo|CmmcjDmijfG
1515911269,1,0,gspmuvrIg{q{dp{]kv{bJ`ygpJen{mRv_s|L{vcfUthynJ
1515911269,4,0,gspmuvrIg{q{dp{]frqxNqgl`Ktb|~IwihcG
1515820768,1,0,ouh`ufrIa_jvey{]zrbnAp{poC
1515820773,1,0,ouh`ufrIa_jvey{]n~lbHeyyeB
"1515820770,1515820764",1,0,ouh`ufrIa_jvey{]cqlk@i~esB_coi@_{}uGudm|Kirh|l@
975124068,1,0,{qugphrIwsfbd{{]pl_yEwmrhBlq`jFmww`C
1131418343,1,0,wmwa~qqIks_qge|]ld{lTashuE
"1131418336,1131418337,1131418338,1131418339,1131418343",5,1,wmwa~qqIks_qge|]_{mQejqx@kqnQmmly@yw|UixugAymrYghsrAaqob@gaapB}`imAeh_tF_bgRghx|@
1489635489,1,1,wmwa~qqIks_qge|]azmd{Afsk}e@kauqc@nngvO
1489635492,5,0,sxeyfrqIapfgbf|]pkagI_{naCbhnLiyl]t{zRifzl@
1489635492,5,1,sxeyfrqIapfgbf|]qtqoCfczv@yhnh^x|dvKyzew|@xogwX
1489635496,1,1,sxeyfrqIapfgbf|]ljxb@|ck`BlqaWzes_A
1134639571,5,0,snzhnopIm~xn_bz]~rvbCdho}C
1134639571,5,0,snzhnopIm~xn_bz]_zi}Eupgc@mgyzAruadBghyVzyk|C
1204965567,6,0,snzhnopIm~xn_bz]qs{Dgsv`BnbfXawvzCl{ivAe`kyA|oy~D{o_xBtcwsCsdps@lg{bEitg~An}sqD_tiXncceCoqg|Ahu{Zwocr@
1134639571,1,0,szbejopIguhpzaz]_svbCeho}C
1134639571,5,0,szbejopIguhpzaz]kiwsFtvmiEa``cA`qaU
"1134639571,1204965566",6,0,szbejopIguhpzaz]v{bdN}~daGdiobMsursFt}arBut`}A`uztBse~oCr{|~B{~n_B
1134639571,1,0,i{yzxopIs~qpxaz]fhyV{yk|ClgyzAsuadB~yi}Etpgc@
1134639571,5,0,i{yzxopIs~qpxaz]nvdz@btfrAv|v`B~|qlA
