osmid,safety_tag_value,is_lit
"1241344952,1226253807,1308890812,1241344951",1,0
"23163544,1388710630,1388710631",1,0
"1388710632,1241344953,1388710631",8,0
"1241344952,1241344951,1308890812,1226253807",8,0
"1185126104,26738245,1226253807",1,0
"1517340689,1517340691",8,0
"1517340688,1517340689",8,0
1241392034,2,0
"1241392032,1241392030,1241392031",1,0
1241392030,1,0
1241392033,2,0
1241392033,1,0
1241392034,1,0
1241392035,2,1
1241392035,2,0
1241392035,1,1
1241392035,1,0
1241481103,1,0
1241481102,4,0
1241481103,3,0
1241481100,3,0
1241481100,1,0
1241481104,1,0
1241481102,1,0
1241481105,4,0
1241481105,1,0
1241481106,1,0
1241481106,4,0
1241481105,1,1
"1245397082,1245397083,1245397084",1,0
1245397084,1,0
1434672218,1,0
"1434672218,1434672219",1,0
1244733849,4,0
"1244733849,1244733850,885707010",1,0
1459134710,5,1
1273531052,1,0
1300580396,5,1
"1245949324,1300580396,1442680879",5,0
"1442680873,1442680874",1,0
"1248820168,1248820169,1248820170",1,0
1248820172,1,0
1248840418,1,0
1249402299,1,0
1249439715,3,0
"39901112,39901111",4,0
1249439715,2,0
1249439715,1,0
"1249439716,1249439717",2,0
"1249439716,1249439717",1,0
1341564505,1,0
1253425341,1,1
"1334585713,1334585714,1334585715",1,0
1253425346,1,1
"1253425344,1342203022,1342203023",1,0
1372161432,1,1
1253425346,6,1
1253778421,5,1
"1342200989,1336648758",1,0
"1342200990,1336648759",5,0
1253425343,1,0
"1253425345,1253425343",1,0
"1253425344,1342203022,1342203023",6,0
"1278349728,1278349726,1278349727",1,0
"1372161432,1253425342",1,0
1253425345,1,0
1336648756,5,0
"1342200990,1336648759",1,0
1253425345,5,0
1253425345,1,1
1341564506,4,1
1341564514,1,1
1336648755,1,1
1336648756,1,0
"1336648760,1342200987",1,0
"1334585713,1334585714,1334585715",6,0
841066874,1,0
478363071,3,1
"1341577250,1341577251",7,0
1253777516,4,0
1515821907,1,1
"1443526072,1253777516",1,0
"1255054796,1255054797",7,1
1341564519,1,1
1255054796,1,1
"1255054796,1255054797",1,1
"1341577250,1341577251",1,0
1341577255,1,1
1255049499,1,1
1255049498,5,1
"1339847627,1339847628",1,1
"1255049502,478363071",7,0
478363071,8,1
"1341565834,1341565835",1,0
"1339847627,1339847629,1339847630",5,0
1515402579,1,0
1460595035,1,1
1460595035,1,0
"1515720961,1515720962,1515720975",1,0
1460595034,5,0
"1255815529,1516733649,1516733621",5,0
"1255815528,1255815529,1255815530",5,0
1460592838,1,0
1460595034,1,1
"1460592836,1460592837,1460592838",5,0
"1516733644,1516733622,1516733623",4,1
1516733643,1,1
"1516733649,1255815529,1516733621",1,0
1245262337,1,1
1256345588,4,0
1256345588,1,0
"1340152540,1418630830",4,0
"1340149832,1340152540",5,1
1257363024,1,1
1300580396,1,1
"617871017,1300580397",1,0
1258463805,1,0
1258465455,1,0
1258465455,4,0
1432758342,4,0
"485038830,1258465455",1,0
"1336648757,1432758342",5,0
1336648757,5,1
"1336648757,1432758342",1,0
"1336648760,1342200987",5,0
"1342200988,1336648758",1,0
1428375777,4,0
"1296356876,835618255",1,0
"1428375782,1296356874,1296356875,835618255,835618256",1,0
1428375781,4,0
1428375782,4,0
"1428371686,1428371687",1,1
"835618249,1428371686",4,1
1268320863,6,1
"1328482550,1328482551,1328482552,1328482553,1328482554",1,0
1456278169,5,0
1476454022,1,1
"644306560,1329405762,644306565,1328705175,201725560",5,1
1456278167,6,1
1456278169,1,0
1269089356,8,1
"1269089354,1269089355,1269089357",1,0
1337730666,1,0
1269089356,1,1
"1271099761,1269089356,1337730662",7,0
1337730669,1,0
1269089357,8,0
1337734766,1,1
"1269089354,1269089355,1269089357",8,0
"1337730666,1337730667",1,1
1337730666,7,1
"1337734764,1337734765,628688742",1,0
1269101578,1,0
1269101578,3,1
"1269182465,1269182466,1269101573",1,0
1269101577,1,0
1269101578,3,0
"1513935111,1513935112,1513935113,1513935114,1513935115",1,1
"1269101578,1269101579,1269101580",1,0
1269101578,1,1
"1513935107,1513935108,1327147079",1,1
"1269182464,1269182467,1269101581,1269101574",1,0
1269101581,1,1
"1269182465,1269182466,1269101573",3,0
1327435750,1,0
"1327435755,1327435756,1327435757",4,0
1269182461,4,0
"1269182461,1269182462,1269182463",1,1
"1530787668,1515070646",1,0
1513935111,1,0
"1513935107,1513935108,1327147079",2,1
"1513935111,1513935112,1513935113,1513935114,1513935115",3,1
1269101579,1,1
"1327147075,1327147076,1327147077",1,0
"1269101578,1269101579,1269101580",2,0
1327147078,1,0
1327147073,2,1
"1327147073,1515768953",1,1
1269103212,7,0
1269103212,1,0
"292801794,668776675,1269103213",7,0
"438321536,1269103211,1269103212",1,0
"1432746796,1516917261",1,0
"1309044482,1309044483,1309044484,1433198971,1433198972",5,0
"668776674,668776675,1432746790",1,0
"292801794,668776675,1269103213",1,0
1517350832,7,0
1269113838,1,1
"1348629032,1272399178,1272650258",1,0
1300031415,1,0
"1300031416,1300031417",1,1
"1469800289,1297221283,1297221284",5,0
1272557857,1,0
1272557857,6,1
1272557857,6,0
"1297157448,1272650254,1272650255",1,0
"1297157448,1272650254,1272650255",4,0
"1297157449,1348629033",4,1
"689390144,689390145",1,1
689390145,6,1
"1272650268,1272650269,1469800222",1,0
689390145,1,1
"1288145969,1463699215,1288145967",5,0
1300031418,5,0
"1300031420,1300031421",1,1
"1272650268,1272650269,1469800222",5,0
"1442865235,1442865227,1273919379",1,0
"1442865240,1442865238,1442865239",1,0
"1273919380,1288145971,1288145972",1,0
1336943514,1,0
"1336943513,1470804675,689390142",1,0
1336648755,1,0
1336648755,5,0
"1341564512,1341564510",1,0
1336648757,4,0
1336648757,1,0
"1341564513,1341564511",1,0
1274524235,1,0
1342275890,1,0
"1342275890,1344437939,1344394598",6,0
"1344437928,1344437927",6,0
1278349729,1,0
1253425342,6,0
1253425341,4,1
1253425341,1,0
"1278349728,1278349726,1278349727",6,0
"1283786401,1283786402,1372431332",1,0
1283786406,1,1
"1283786403,1283786406,1415751563,1415751564,1355517561,1372431327",1,1
"1283786401,1283786402,1372431332",3,0
"1355517561,1022801987",1,1
"1355505368,892799721,1355517562",5,1
1524068263,6,0
"1285810753,1285810748,1285810750",6,0
"1524068262,1524068263",1,0
"1285810748,1285810749",1,0
"1515070624,1525720530",1,1
1515070689,6,0
1286178434,1,0
1528799111,1,0
1286183744,1,0
1286183746,1,0
"8591131,1266779191",7,0
1336943515,7,0
"1336943515,1300031421",1,1
"1305486648,1305486647,1348626616,1348626617,1340380637",7,0
"1288145969,1288145967,1463699215",1,0
1513868905,4,0
"1513868905,1513868919,1513868903",4,1
"1513868920,1513868921",1,0
"1296212052,1296212053,1297157447",4,0
"1348629032,1348629033",1,1
1348629032,5,1
1296733601,5,0
"1337823125,1337823126",1,1
"1296733602,1338273577,1338273578",3,0
1296733601,6,0
1296733601,1,0
"1338271002,1338271003,1338271004",1,0
1337823121,1,1
1296733603,1,0
"1338273577,1296733602,1338273578",1,0
"1338273579,1296733604,1338273580",1,0
"1337823140,1337823141,1337823142",1,1
1339251243,6,0
"1338975872,1339251244,1339251245",6,0
1348629032,1,0
1348629032,1,1
"1428345651,1428345652,1428345653",1,0
1297157449,1,0
1297157449,8,1
1435071265,7,1
1348629032,5,0
"1348629032,1272650258,1272399178",5,0
"1442874037,1442874038",1,1
"1298841618,1298841619",1,0
1454141165,1,0
1298841601,3,0
"1298841603,1298841604,1298841605",1,0
"1298841606,1298841607",6,0
"1298841605,1298841606",1,1
1298841620,5,0
"1298841606,1298841607",1,0
1454141163,1,1
1301573264,3,0
"1301573264,1301727868,1301727871",1,0
1301576905,1,0
"1335134146,1301621015",1,1
"1386579300,1386579301,1333386631",4,1
"1386579304,1386579305,1301573272,1386579303",5,0
"1335144595,1301573268,1301573269",6,0
"1301573268,1301621015",1,0
"1335144593,1301621011,1301621013",6,0
1301621007,6,1
"1301573272,1386579305,1386579304,1386579303",1,0
1301621007,1,1
"1301574877,1301621007",1,0
"1335144593,1301621011,1301621013",1,0
"1301574877,1301621007",6,0
1301574877,1,1
"1301574880,1301621009,1301621010",6,1
1301574883,1,0
1301574879,6,0
"1335134154,1301574878,1301574879",1,0
1335144596,1,0
1301574879,1,0
"1301574880,1301621009,1301621010",1,1
1301727868,1,0
"1301573264,1301727868,1301727871",3,0
"1301727875,1301727876,1301727877,1301727878,931538907",1,0
1335144595,6,0
"1335144595,1301573268,1301573269",1,0
"1335144597,1335144598,1335144599",1,0
"1301872165,1482384308,1482384309",1,0
"1482384308,1301872165,1482384309",3,0
1303320263,1,0
"1533791784,1432710114",5,0
"1432710114,1533791786",1,0
1460592258,1,0
689390143,7,0
"689390144,689390143",1,0
"1305486647,1305486648,1348626617,1340380637,1348626616",1,0
"1305486652,1305486653",1,0
1416820455,1,1
1416820455,4,1
"1343502731,1459092965,1459092966",1,1
"1416820456,1343502731",1,1
"1368398273,1368398277,1416820455,1416820456,1461882511,1311152597,1311152598,996977656",3,0
1416820457,1,1
1307501587,1,0
1307501589,1,0
"1308796288,1308796289,1308796287",6,0
"1308796301,1308796302",6,0
"1308796302,1308796303",1,1
"1308796288,1308796289,1308796287",1,1
"1308825596,1308796310",6,1
"1308796312,1308796310",1,0
1308852860,1,0
"1308852856,1308852857",1,1
"1308852857,1308825580,1308796301",1,0
"1308796312,1308796305,1308796299,1308796309",1,0
"1308796304,1308796306,1308796307",1,0
"1308852849,1308852874,1308852875",2,0
"1308852850,1308852851",5,1
"1308852851,1308825581",1,0
"1308852852,1308852854,1308852855",1,1
"1308852856,1308825581",1,0
"1308852856,1308852857",2,1
1308825586,1,0
"1308825596,1308852853",1,0
"1308890813,1308890814",1,1
"1308890813,1308890807",7,0
"1308890809,1308890818,480247301",1,0
"1308852849,1308852874,1308852875",1,0
1308852850,1,0
1308890817,7,1
1308890811,1,0
1308890817,1,1
"1517340688,1517340689",1,0
"1308890796,1308890797,1308890798",8,0
1308890801,7,0
"1308890801,1308890802",1,0
1309044503,1,0
1308890801,1,0
"1309044505,1309044497,1308890799",1,0
1308890803,6,0
1308890806,1,1
1308890803,1,0
1308890806,7,0
"1308890825,43694012,239242182",1,0
"1308890806,1308890807",7,1
1308890808,6,0
"1308890813,1308890807",1,0
"1308890806,1308890807",1,0
1308890808,1,0
1308890810,1,0
"1308890809,1308890818,480247301",7,0
1308890810,1,1
"1308890810,1308890811",1,0
"1517441713,1517340685,1517340686,1517340687",1,0
1309044485,1,0
"1517293625,1517293626,1517293627",5,0
1309044488,5,0
"1309044482,1309044483,1309044484,1433198971,1433198972",1,0
1309044488,1,0
"1309044489,1309044487",5,0
1309044491,1,1
"1309044490,1309044493,1309044494",1,0
1517351316,1,0
"1309044489,1309078725",1,0
1309044491,6,0
"1309044506,1309044492",1,0
"1517293619,1517293621",1,0
"1309044490,1309044493,1309044494",5,0
"1309044496,1309044498",6,0
"1309044496,668776627",1,0
"1309044504,1309044502,1309044495",1,0
"1309044496,1309044498",1,0
1309044503,8,0
"1309044504,1309044502,1309044495",6,0
"1309044506,1309044500,1309044501,1309044503",1,0
1309044498,7,0
"1309044497,1309044505,1308890799",7,0
1309044516,1,1
1309078726,1,0
"668776674,668776675,1432746790",7,0
1517350833,7,0
1368398269,1,0
1368398269,3,0
1314174462,1,1
"1312813835,1408174428,1408174429",1,0
1314015699,1,0
"1314166038,1314166039",1,0
"1391460025,1391460028,1314174461",1,0
"1416349832,1416349833",1,0
1416349836,4,1
"1442865232,689390143",1,0
689390143,6,1
1315717118,1,1
1317023783,1,0
1336931828,1,0
"1319119754,1319119755,1319119751",1,0
"1336931826,1319119751",1,0
1336931828,5,0
1336931830,5,0
"1319119754,1319119755,1319119751",5,0
"1336931826,1319119751",5,0
1336931829,1,0
1320489307,1,0
"1489635475,1489635476,1119826037,1489635477,1489635478",1,0
1489635490,1,1
1322144216,1,0
1322714801,1,0
"1513902764,1513902776,1513902777,1513902778,1513902779",1,0
1513902776,1,1
"1322714801,1322714802",1,1
1325549358,2,0
1325549358,1,0
1325549359,2,0
1325549359,1,0
1325549360,2,0
"1325549365,1325549359",1,0
1325549364,1,0
"1325549365,1325549359",3,0
"1524068272,1524068274,1524068271",1,0
"1524068270,1524068271",4,1
1325549360,1,0
1489635494,1,0
1489635492,1,0
"1524068270,1524068271",1,1
"1327715090,1327715091,1327715092",1,0
"1327147057,1327147058,1327435758",1,0
"1327147057,1327147058,1327435758",4,0
1327435758,1,1
"1327435760,1327435761,1327435759",4,0
1327435759,4,1
1327147062,4,1
"1327147061,1327147062",1,0
"1327435746,1327435747",4,1
"1327435754,1327147062",4,1
1327147062,4,0
"1327435754,1327147062",1,1
1327435754,1,1
"1327435755,1327435756,1327435757",1,0
1082323085,4,0
1327147064,1,1
"644306561,1327147068,1327147065,201725564,644306557",4,1
"644306561,1327147068,1327147065,201725564,644306557",1,1
"1337345969,1327147066",1,1
1337345969,1,0
"1327435764,1327435765,1327435766",4,0
1337345969,4,1
"1327435764,1327435765,1327435766",1,0
"1337345969,1327147066",5,1
1327147066,5,0
"644306560,1329405762,644306565,1328705175,201725560",1,1
"1327147072,1327147074,1327147071",1,1
"1327147072,1327147074,1327147071",4,1
1327435750,4,1
"1327435748,1327435749,1327435751",4,0
"1327435748,1327435749,1327435751",1,0
"1327435747,1327435748",1,1
1327435754,4,1
"1327435753,1327435750",1,1
"1327435753,1327435758",1,1
"1327435753,1327435750",2,1
"1327435760,1327435761,1327435759",1,0
1327435762,1,1
1327443724,1,1
"1327715090,1327715091,1327715092",3,0
1327443724,1,0
1327443724,4,1
"1327443725,1327443726,1327443727",4,0
"1327147064,1327443745",7,1
1327443745,1,0
"1327443746,1327443742,1327443743",7,0
"1513870921,1327435759",4,1
"1327443725,1327443726,1327443727",1,0
"1327715096,1327715094,1327715095",1,0
"678644092,671146174",5,1
"678644089,678644092,1513868918,678644087",4,0
"969732241,634363131",1,0
"969732240,969732241,1512459414",6,1
1336881999,7,1
"1327443741,1327443742,1327654703",7,0
"1327654704,1327654703",1,0
"1327654699,1328482548,1328482549",7,0
"1327443746,1327443742,1327443743",1,0
1327443742,7,1
1327443744,7,1
1327443742,1,1
"1327443741,1327443742,1327654703",1,0
"1327443744,1328482546,1328482547",1,1
1327443744,1,1
"1327443747,1327443748,1327443749",1,0
"1327443744,1328482546,1328482547",7,0
1327443744,6,1
"1327654700,1327654701,1327654702",1,0
1327443745,4,1
"1327443747,1327443748,1327443749",5,0
"606906248,606906241,1327595770,606906245",8,0
1327595760,7,0
"606906248,606906241,1327595770,606906245",1,0
1327595771,1,0
"1327595762,1327595771",1,0
1327595764,5,0
"1327595763,1327595764",4,0
1327595756,7,0
1355408298,7,0
1327595764,1,0
"1327595763,1327595764",1,0
"1516917258,1327608130",1,1
1394960097,1,0
1327608130,1,1
1327608130,3,0
1394960100,1,0
"1432746796,1516917261",7,1
"1516917264,1516917265,1516917263",1,0
1368854588,1,0
1327615660,3,0
1327615660,4,0
1394960098,3,0
1327615664,1,1
1327615664,1,0
"1331690905,1419656642,1419656641",1,0
1394960101,1,1
1327615664,6,0
"1419656634,1419656635,1394960110",1,0
"1513872152,1513868907,1513868909,1513870926",5,0
"1327735172,1327735174",1,0
1327735172,7,1
"1328482522,1328482523,1328482519",7,0
"1328482531,1328482532,1328482517",5,0
1328482517,1,1
1418640388,6,0
"1328482537,1328482538,1328482539",4,0
"1327735176,506489667,1327735175",1,1
"1328482533,1328482534,1328482535",5,0
"1328482537,1328482538,1328482539",1,0
1447985394,4,0
"1447985394,1340366222",1,1
4253602,1,1
"1327735176,506489667,1327735175",6,0
1328482519,7,1
"1328482528,1328482527",6,0
1328482518,6,0
"1328482518,1418640390",5,1
"1328482533,1328482534,1328482535",1,0
1328482519,1,1
"1328482522,1328482523,1328482519",1,0
"1328482520,1328482521,1328482529",7,0
1328482526,1,0
"1328482524,1328482525",6,0
"1328482528,1328482527",1,0
1328482531,5,1
"1328482531,1328482532,1328482517",1,0
1418640389,6,1
1328482526,6,0
"1328482520,1328482529,1328482521",1,1
1418640388,1,1
1328482531,1,0
"1340366225,1328482531,1340366223",1,1
"1328482518,1418640390",1,0
1328482518,1,1
"1328482524,1328482525",1,0
1418640389,1,0
1340366223,1,0
"1340366225,1328482531,1340366223",4,1
1447985394,1,0
1340366222,1,0
"1447985394,1340366222",1,0
"1342275880,1342275878,1342275879",1,0
1268320863,1,1
"1328705185,1328705186,1339801922",1,0
1328705185,5,1
1476454022,5,1
1328705185,1,0
"1328705187,1328705190,1328705191",5,0
1456278167,1,1
"1456278168,1328705188,1328705189",5,0
1327147066,1,1
"1328705187,1328705190,1328705191",1,0
"1456278168,1328705188,1328705189",1,0
"1337345971,1456278166",1,1
"1328705177,1476454014",5,0
2661843,1,1
"1327147066,1339818157",1,0
"1336877618,1336877619,1336877620",1,1
"1327147066,1339818157",1,1
"1339818157,1339818158",1,0
"1339818160,1339818156,1339818159",3,0
"1336877618,1336877619,1336877620",4,1
"1337345971,1456278166",4,1
"1328705177,1476454014",1,1
"1328705178,1328705181,1328705183",1,0
"1476454021,1476454023",1,1
1328705183,1,0
"1328705178,1328705181,1328705183",3,0
1339818577,1,0
"1339818577,1339818578,1339799301",1,0
1328705183,3,1
"1339799306,1476454015,1328705183",6,1
"1476454018,1476454019,1476454020",1,0
1513935104,5,0
"1327147073,1328706156",5,0
"1513935116,1328706157",1,1
"1328706156,1328706157",1,0
"1328706160,1328706158,1328706159",1,1
1328706161,4,0
"1328706160,1328706158,1328706159",4,0
1328706161,1,1
1513902790,1,0
1328706161,1,0
1328825632,6,1
1328825632,5,0
"1335373809,1335373810,1335373811",5,0
"1328825633,1335373812",6,0
1328825632,6,0
1328825632,1,0
"1335373821,1335373822,1335373823",1,0
"1335373818,1335373819,1335373820",4,0
1335371898,5,1
1335371898,5,0
"1335373808,1335373806,1335373807",1,0
"1335373809,1335373810,1335373811",1,0
1335373813,1,0
"1328825633,1335373812",1,0
"1335373816,1335373817",6,0
"1335373824,1335373826,1335373827",1,0
1335373814,6,1
"1335373821,1335373822,1335373823",6,0
"1340065435,1340065436,1340065437",6,0
"1335373815,1446499847",1,1
"1335734656,1335734657,1335734658",1,0
1328825632,3,0
"1335734659,1335734660,73925574,668774732,668774733",1,0
"1335373825,1335734655",1,0
"1335734656,1335734657,1335734658",5,0
1335373813,6,0
1335373813,4,1
"1335373815,1386072191",1,1
1335373807,1,0
1335373807,5,1
"1335373816,1335373817",1,0
1335373814,1,1
"1337675665,1337675666,1337675667",4,0
1337675666,4,1
1335748802,4,1
1386072189,1,1
"1337675665,1337675666,1337675667",1,0
1335373813,1,1
1337675666,1,1
"1337675664,1337675666,1337675663",4,0
1386072189,6,0
1487790620,6,0
"1340065435,1340065436,1340065437",1,0
"1346090821,1340065437",1,0
1329129491,1,0
1329439512,1,0
1329439510,5,0
1329439510,1,0
1434872392,1,1
1434872391,1,0
"1435056700,1435056701,1435056702",1,0
"1329439513,1329439511",5,0
"1330427236,1330427237,1330427245",1,0
1330427237,1,0
"1330427233,1330427247",1,0
1330427246,1,0
"1330427236,1330427245,1330427237",1,0
"1330427241,1330427245,1330427238",1,0
1330427234,1,0
1330427249,1,0
"1330427232,1330427233",1,0
1330427241,1,0
"1330427242,1330427243",1,0
"1330427235,1330427246,1330427239",1,0
1330427246,1,1
"1330427240,1330427244",1,0
1330427239,1,1
1330427239,1,0
1330438630,1,0
1330437129,1,0
1330438629,1,0
"1330437123,1330437125,1330437127",1,0
"1330437128,1330437122,1330437130",1,0
"1330437128,1330437130,1330437122",1,0
"1332091548,1332091549,1332091550",1,0
1332091551,6,0
"1332091552,1332091553,1332091554,1332091551",1,0
"1332091555,1332091556",6,0
1332091557,1,0
1332091547,1,1
1332091547,7,0
1332091551,1,1
"1332091565,1332091566,1332091567",1,0
"1332091565,1332091566,1332091567",6,0
1337628693,1,0
1478702318,4,0
949065959,1,1
"1527489985,1512459530,1332091551",1,0
"1512459541,1512459542",6,0
1342200695,1,1
1394960084,5,0
1517325482,4,1
"1517325482,1517325479",4,1
"1517325485,1517325486",1,0
1516695882,6,0
"1516695884,1516695885",1,0
1334583239,1,0
1334583239,5,1
"1334583242,1334583243,1334583244",1,0
"131668738,1341548988,1334583239",1,0
1341547864,1,1
1341547869,1,1
"1341547861,1334583245,131664998",5,0
"1341547864,1341547869,1341547862,1341547863",5,0
"1341547865,1341548987,1334583246",1,0
1341547864,4,1
"1341547864,1341547869,1341547862,1341547863",1,0
1334734450,5,1
"1335371897,1334734450",4,1
"1334734453,1334734454",1,0
1334734450,5,0
1334734450,1,0
"1337675656,1337675654,1337675655",5,0
1337675657,5,0
1386072192,1,1
1386072188,5,1
"1337675658,1337675659,1337675653",6,1
1337675657,1,0
1335373807,1,1
"1337675664,1337675666,1337675663",1,0
1386072192,5,1
1334734451,5,0
"1334734451,1452598677",5,1
"1334734452,1334734454",1,0
1334734451,1,1
"1337675651,1334734451,1337675652,1452598678",6,1
"1337675656,1337675654,1337675655",1,0
1452598677,5,0
"1334734451,1452598677",1,1
1335144595,1,0
1335726281,6,1
1335734665,6,0
"1335726281,1335726282,1335726283,1335726284",1,0
1335726281,1,1
"1335734665,1335727254",5,1
1335734665,1,1
"1335734665,1335727254",1,1
"1335734666,1335734667,1335734668",1,0
1452598677,1,0
"1474244744,1467722653,1474244743",5,0
1452598677,5,1
"1337675651,1337675652,1334734451,1452598678",1,0
"1337675660,1337675661,1337675662",1,0
1335968368,5,0
"1337675658,1337675659,1337675653",1,1
"1337675660,1337675661,1337675662",5,0
"1335371905,1335371906,1335371907",5,1
"1335371904,1532995069",1,0
1335371898,1,1
"1335371905,1335371906,1335371907",1,1
1335371898,1,0
"1335373818,1335373819,1335373820",1,0
1335373807,6,0
"1335373808,1335373806,1335373807",6,0
"1335371904,1386072190",1,0
"1335373825,1335734655",6,0
"1335373824,1335373826,1335373827",6,0
"1335373826,1346090821",1,0
1335726257,5,0
"1335726269,1335726270,1335726271",5,0
"1335734664,1335726257",1,1
"1335726273,1335726274,1335726275,1335726276",1,1
"1335726269,1335726270,1335726271",1,0
1335726257,7,0
"1335726257,1335726258",1,0
1335726260,7,0
1335726261,5,1
"1335726265,1335726266,1335726268",3,0
"1335726265,1335726266,1335726268",1,0
1517211800,5,0
"1474894065,1474894067,1474894068",4,0
1517211803,6,1
1517211800,1,0
"1419647170,1335726266",1,1
"736666827,1335726286,1335726287",1,1
"1336652464,1513996155,1342193487",1,0
"1419647169,1419647170",7,0
1335726272,1,0
"736666827,1335726286,1335726287",5,1
"1335726272,1335734663",5,1
"1335726273,1335726274,1335726275,1335726276",5,1
"1517211794,1517211795",1,0
"1335726284,1335726285",1,0
"1335726281,1335726282,1335726283,1335726284",5,0
"1335734664,1335727255",5,0
"1337062155,1342193485,1336652463",1,0
"1335726266,1419647170",1,0
"1419647169,1419647170",1,0
1335734664,1,1
"1335734664,1335727255",1,1
"1335734666,1335734667,1335734668",5,0
1335738350,6,0
"287931040,4816645,287931039",1,0
"1339603563,1335738350",6,0
1335738350,1,1
"1532991349,1335738350",6,0
"1335738360,1335738361,860776045",1,0
1339603563,1,0
"1339603563,1335738350",1,0
"1339603572,1339603564,1339603565",6,1
1335738353,1,1
1340067862,1,1
"1340067859,1340067860,1340067861",1,0
1335738353,8,1
"1335738353,1335738354",1,0
1516962944,1,1
1339603563,6,0
1340067862,6,0
"1339603561,1339603562,1339603563",1,0
1335738356,8,1
"1340067859,1340067860,1340067861",6,0
"1335748826,1351550687",1,1
1532991350,8,0
1516962937,8,1
"1335738355,1532991350",1,0
1335738356,1,0
1335738356,1,1
"1335738362,1335738363,1335738364",8,0
1335738356,8,0
"1335748803,1335738356",1,1
"1516962938,1516962939,1516962940",8,0
1335738368,8,1
"1335738365,1335738366,1335738367",8,0
"1335738368,1335738370",1,0
"1516962938,1516962939,1516962940",1,0
1532991349,8,0
"1335738357,1335738358,1335738359",6,0
"1532991349,1335738350",1,0
1532991349,1,1
"1516962941,1516962942,1516962943",1,0
"1532991349,1532991350",1,0
1335738351,1,1
1335738351,1,0
"1335738357,1335738358,1335738359",1,0
1335738351,8,1
"1335738365,1335738366,1335738367",1,0
"1516962941,1516962942,1516962943",8,0
"1339741754,1339741755,1339741767",7,0
1339603567,6,1
860776045,1,1
"1335738360,1335738361,860776045",6,0
"1343475539,1343475540,1343475541",6,0
1532991350,1,0
"1335738362,1335738363,1335738364",1,0
"1532991349,1532991350",8,0
1335738368,1,1
"1335738368,1335738371",5,0
"1335748824,1335748822,1335748823",1,0
1335738351,5,0
"1335748808,1335748806,1335748807",1,0
"1335738369,1335738370",1,1
1335738369,5,0
"1335748808,1335748806,1335748807",5,0
1335738369,1,0
"1335738369,1335738372",1,1
"1335748816,1335748817,1335748815",1,1
1335738371,4,0
"1335738371,1335738372",1,0
"1335981696,1335981694,1335981695",1,0
1335748802,1,1
1335748802,1,0
1340067863,5,0
1335748802,5,0
"1335748824,1335748822,1335748823",5,0
"1373614288,1335748803",1,0
1386072188,1,0
"1335968368,1335748818",5,1
"1335748819,1335748820,1335748821",1,0
1340067863,1,0
1373614289,1,0
1335748805,1,0
"1337717317,1335748805",1,0
"1335748812,1335748813,1335748814",5,0
1335748805,5,0
"1337717315,1335748805",1,0
"1335748809,1335748810,1335748811",5,1
"1337717316,1337717317",1,1
"1335748805,1337717317",4,1
"1337717321,1337717322",1,0
1335748804,1,0
"1335748804,1337717319",1,1
"1335748812,1335748813,1335748814",1,0
1335738351,6,1
"1335748809,1335748810,1335748811",1,1
"1339741760,1339741762,1339741759",1,0
1335748804,5,0
"1335748804,1335968374",1,0
"1335748816,1335748817,1335748815",5,1
"1335968372,1337717319",4,1
"1335748804,1337717319",4,0
"1337717320,1337717322",1,0
1386072188,1,1
1372458452,5,1
"1335968368,1335748818",1,1
1335968368,1,0
"1335968369,1335968370,1335968371",1,1
1335738371,5,1
"1335738368,1335738371",1,0
"1335748819,1335748820,1335748821",5,0
1335738371,1,0
"1335968369,1335968370,1335968371",5,1
"1335966842,1335968367",1,1
1335966842,4,0
"1335981691,1335981692,1335981693",5,0
1335966843,4,0
1514267394,3,0
"1335966843,1335968367",1,0
1335968368,1,1
"1335981691,1335981692,1335981693",1,0
"1335968372,1335968375",1,1
1335968372,4,1
"1335981696,1335981694,1335981695",5,0
1335966854,4,0
1335968376,1,1
"1335968378,1335968379,1335966854",4,0
1335966854,5,0
1335966854,1,0
"1514267396,1514267395,1514029444,1514029445",1,0
1335968376,4,1
"1335968376,1337721429",1,0
"1514029456,1514029455",2,0
"1335968378,1335968379,1335966854",1,0
1343526203,5,0
"1335968377,1343526203",1,0
"1335966842,1335968383",1,0
"1514029444,1514267395,1514267396,1514029445",4,0
1335966842,1,1
1335966842,1,0
"1335968380,1335968381,1335968382",4,1
1335966841,5,0
"1335966841,1335966844",1,1
"1335966843,1335966844",1,1
1335966843,5,1
1335966841,1,1
1335966841,1,0
"1335966852,1335966853,1335966855",1,0
1335966841,5,1
1514267394,4,0
"1335966841,1335968383",1,0
"1335966852,1335966853,1335966855",5,0
1335966854,1,1
1335966854,6,0
1514029454,1,1
1337717331,5,1
"1343526203,1343526204,1343526205",4,0
1343526203,1,1
"1335968377,1343526203",5,0
1335968377,1,1
"1335981685,1335981686,1335981687",5,1
1335966842,5,1
"1335981688,1335981689,1335981690",4,1
1335968372,1,0
"1335968380,1335968381,1335968382",1,1
1335968372,5,1
1335968372,1,1
"1335981688,1335981689,1335981690",1,1
1335968372,4,0
"1335968372,1337717319",1,1
"1335981685,1335981686,1335981687",1,1
"1337717329,1335968377,1337717330",1,0
1337717331,6,1
"1336652464,1513996155,1342193487",7,0
"1342193488,1342193489,1342193490",7,0
"1342193488,1342193489,1342193490",1,0
1336652453,6,1
1336652466,6,0
