edge_id,osmid,u,v,lamp_count,lamp_per_km,is_lit
22360,"570498393,1526061196,570498396",13909319124,5484884361,4,75.66985109535499,1
22361,"1524330938,1526061196",13909319124,13830390473,2,52.32688896684851,1
22362,50839626,7927913382,7927913379,1,57.250228491294344,1
22363,50839626,7927913382,4032140444,3,75.4124698210244,1
22364,849743956,7927913382,7927913387,2,12.05871210885217,1
22365,116447983,13294769029,4032153466,0,0.0,0
22366,116447983,13294769029,9994896701,0,0.0,0
22367,1449416289,13294769029,13447157599,0,0.0,0
22368,1091243075,13447157599,13447157600,0,0.0,0
22369,1091243075,13447157599,4032153466,0,0.0,0
22370,1449416289,13447157599,13294769029,0,0.0,0
22371,11020225,5985289694,5985289695,0,0.0,0
22372,11020225,5985289694,4033050672,2,23.49982132309646,1
22373,634169414,5985289694,5985289769,0,0.0,0
22374,305422672,4033050677,13167216045,0,0.0,0
22375,157005637,4033050679,13167216055,0,0.0,0
22376,157005637,13167216055,4033050679,0,0.0,0
22377,157005637,13167216055,13333503165,0,0.0,0
22378,"1432501497,1432501498",13167216055,13167216064,3,41.950654381472596,1
22379,"1432501498,1432501494",13167216055,13167216053,1,33.989084458183186,1
22380,"1097817833,1097817829",5840382097,10052301378,1,43.83102791205942,1
22381,"1097817829,1097817831",5840382097,10052301377,0,0.0,0
22382,"1097817832,1097817830",5840382097,4063458223,0,0.0,0
22383,408317283,4102692739,4102692738,0,0.0,0
22384,408317284,4102692739,11866569498,0,0.0,0
22385,"408317283,1185124943",4102692739,11866569511,0,0.0,0
22386,224097264,4151694961,8780848189,0,0.0,0
22387,413967619,4151694961,4911778707,0,0.0,0
22388,224097264,4151694961,4913104071,0,0.0,0
22389,413967619,4911778707,4151694961,0,0.0,0
22390,500008116,4911778707,5378333629,0,0.0,0
22391,500008116,4911778707,5378333629,0,0.0,0
22392,420185200,6638703196,4201538421,0,0.0,0
22393,"420185200,1459158433,1459158435",6638703196,13382278224,0,0.0,0
22394,"1459158432,1459158438",6638703196,4170247961,1,158.12794526381478,1
22395,1459160088,13382325827,13382335469,1,23.008016439128223,1
22396,"1459160088,1459160087",13382325827,13382325826,0,0.0,0
22397,"1459158432,1459160089",13382325827,4170247961,0,0.0,0
22398,416813903,4181969653,4175069433,0,0.0,0
22399,417698355,4181969653,4181969654,0,0.0,0
22400,416813904,4181969653,4175069436,0,0.0,0
22401,417698349,4175069436,4181969638,0,0.0,0
22402,416813904,4175069436,4181969653,0,0.0,0
22403,"846228483,417698349",4175069436,13382325834,1,17.415430913097033,1
22404,416711502,4181969638,4181969654,0,0.0,0
22405,417698349,4181969638,4175069436,0,0.0,0
22406,416711502,4181969638,4181969649,0,0.0,0
22407,1459160093,13382325834,7895123587,0,0.0,0
22408,"846228483,417698349",13382325834,4175069436,0,0.0,0
22409,"1442926201,846228483",13382325834,8000012559,0,0.0,0
22410,"1459160092,1459160093",13382325834,8757949575,0,0.0,0
22411,416813910,4175069468,4175069469,0,0.0,0
22412,416711502,4181969654,4181969638,0,0.0,0
22413,417698355,4181969654,4181969653,0,0.0,0
22414,416711502,4181969654,8923612365,0,0.0,0
22415,416711502,4181969649,4181969651,0,0.0,0
22416,417698352,4181969649,7895123493,0,0.0,0
22417,416711502,4181969649,4181969638,0,0.0,0
22418,8365726,4181969648,4218944494,1,36.823373997311656,1
22419,417698352,4181969648,7895123493,0,0.0,0
22420,"58603088,8365726",4181969648,4181969652,1,29.480478393979176,1
22421,8365726,4218944494,4181969648,1,36.823373997311656,1
22422,8365726,4218944494,4181969650,0,0.0,0
22423,422175113,4218944494,7895123492,0,0.0,0
22424,417698352,7895123493,4181969649,0,0.0,0
22425,417698352,7895123493,4181969648,0,0.0,0
22426,846228484,7895123493,7895123492,0,0.0,0
22427,846228484,7895123493,7895123494,0,0.0,0
22428,58603088,4181969652,7895120280,0,0.0,0
22429,417698354,4181969652,7895123494,0,0.0,0
22430,"58603088,8365726",4181969652,4181969648,1,29.480478393979176,1
22431,416711502,4181969651,4181969649,0,0.0,0
22432,417698354,4181969651,7895123494,0,0.0,0
22433,416711502,4181969651,8923612383,0,0.0,0
22434,8365726,4218944497,4181969650,1,77.82309899908645,1
22435,8365726,4218944497,13382278224,0,0.0,0
22436,422175113,4218944497,7895123491,0,0.0,0
22437,417698354,7895123494,4181969652,0,0.0,0
22438,417698354,7895123494,4181969651,0,0.0,0
22439,846228484,7895123494,7895123493,0,0.0,0
22440,846228484,7895123494,7895123497,0,0.0,0
22441,964725520,8923612383,8923612382,0,0.0,0
22442,416711502,8923612383,4181969651,0,0.0,0
22443,416711502,8923612383,8923612365,0,0.0,0
22444,58603088,7895120280,4181969652,0,0.0,0
22445,58603088,7895120280,7895123522,0,0.0,0
22446,846228480,7895120280,7895120278,0,0.0,0
22447,964725517,8923612365,8923612364,0,0.0,0
22448,416711502,8923612365,8923612383,0,0.0,0
22449,416711502,8923612365,4181969654,0,0.0,0
22450,846228476,4201538410,7895120248,0,0.0,0
22451,846228476,4201538410,7895120249,0,0.0,0
22452,420185198,4201538410,7895120259,0,0.0,0
22453,846228476,7895120248,7895120256,3,49.08920305342057,1
22454,846228476,7895120248,4201538410,0,0.0,0
22455,860334548,7895120248,8018377521,0,0.0,0
22456,1459158437,7895120248,7799623244,4,66.5870588469175,1
22457,846228476,7895120249,4201538410,0,0.0,0
22458,846228481,7895120249,7895120261,0,0.0,0
22459,"846228480,846228481",7895120249,7895120278,0,0.0,0
22460,420185198,7895120259,4201538410,0,0.0,0
22461,420185198,7895120259,7895120256,0,0.0,0
22462,846228479,7895120259,7895120261,0,0.0,0
22463,420185200,4201538421,4201538423,0,0.0,0
22464,"420185201,706485574",4201538421,4201538423,0,0.0,0
22465,420185200,4201538421,6638703196,0,0.0,0
22466,420185200,4201538423,6638703195,1,122.04863104196056,1
22467,420185200,4201538423,4201538421,0,0.0,0
22468,"420185201,706485574",4201538423,4201538421,0,0.0,0
22469,1489635511,4205981222,13653817901,0,0.0,0
22470,420644066,4205981222,4205981223,1,34.47048304542728,1
22471,420644066,4205981222,4207978289,0,0.0,0
22472,420908123,13653817901,4207977969,0,0.0,0
22473,1489635511,13653817901,4205981222,0,0.0,0
22474,1489635511,13653817901,4207977978,0,0.0,0
22475,"420908123,420908124,420908125",13653817901,4207978006,0,0.0,0
22476,1489670784,4205981223,13654121719,0,0.0,0
22477,420644066,4205981223,4205981222,1,34.47048304542728,1
22478,"570498386,420644075,420644070",4205981223,5484884370,6,45.87301378120433,1
22479,420644066,4207978289,4205981222,0,0.0,0
22480,1489670783,13654121719,13442272745,0,0.0,0
22481,1489670784,13654121719,4205981223,0,0.0,0
22482,"1489670785,1489670786",13654121719,13654121722,0,0.0,0
22483,"570498385,570498397",5484884370,5484884354,3,259.899373949148,1
22484,"570498386,420644075,420644070",5484884370,4205981223,6,45.873013781204335,1
22485,"1489643645,1489643646,1489643647",5484884370,13653847183,0,0.0,0
22486,420644067,4205981243,13653847183,1,86.88573277509587,1
22487,570440736,4205981243,13653984060,1,16.459013279304003,1
22488,"1489643642,1489643643",4205981243,11417285783,0,0.0,0
22489,"420644067,420644077",13653847183,13654121722,0,0.0,0
22490,420644067,13653847183,4205981243,1,86.88573277509587,1
22491,"1489643645,1489643646,1489643647",13653847183,5484884370,0,0.0,0
22492,570440736,13653984060,4205981243,1,16.459013279304003,1
22493,"1489654716,1489654717,1489654718",13653984060,5484235128,0,0.0,0
22494,1524330936,13653984060,13653984049,0,0.0,0
22495,30609421,13442272745,4207977969,0,0.0,0
22496,1489670783,13442272745,13654121719,0,0.0,0
22497,"121898253,30609421",13442272745,13442272746,0,0.0,0
22498,"1489670782,1465583975",13442272745,13909421043,0,0.0,0
22499,420908091,4207977978,4207977986,0,0.0,0
22500,1489635511,4207977978,13653817901,0,0.0,0
22501,"420908089,1524290230",4207977978,4207978016,3,29.580483879662456,1
22502,420908091,4207977986,4207977978,0,0.0,0
22503,420908089,4207978016,4207978017,0,0.0,0
22504,1489635510,4207978016,4207978018,0,0.0,0
22505,"420908089,1524290230",4207978016,4207977978,2,19.720322586441636,1
22506,"420908123,420908124,420908125",4207978006,13653817901,0,0.0,0
22507,420908090,4207978013,13657431842,0,0.0,0
22508,1489635503,4207978013,13653812869,0,0.0,0
22509,1489635501,4207978013,13653812860,0,0.0,0
22510,420908090,13657431842,4207978013,1,17.626571019471168,1
22511,1490012263,13657431842,13657431841,0,0.0,0
22512,"420908090,1489635515",13657431842,13653810146,0,0.0,0
22513,"157547570,157547571,157547572",13653812860,13657431841,1,21.16436631226217,1
22514,1489635501,13653812860,13653812864,1,28.80738237112505,1
22515,1489635501,13653812860,4207978013,1,17.531066920695345,1
22516,420908089,4207978017,4207978016,0,0.0,0
22517,420908098,4207978018,4207978020,0,0.0,0
22518,1489635510,4207978018,4207978016,0,0.0,0
22519,"420908098,1489635509",4207978018,5484884365,1,14.00607761268734,1
22520,420908098,4207978020,4207978018,0,0.0,0
22521,"570498388,570498389,570498390",5484884365,5484884354,1,16.302061552931633,1
22522,"420908098,1489635509",5484884365,4207978018,1,14.006077612687342,1
22523,"1489635512,1489635513",5484884365,13653817903,0,0.0,0
22524,1459158436,13382278226,13382278227,0,0.0,0
22525,"420185200,1459158436",13382278226,6638703195,0,0.0,0
22526,"1459161838,1459161839,1459161840,1459161841,1459161846",13382278226,4209576859,2,89.33794530799594,1
22527,421365995,4211372646,13653812854,0,0.0,0
22528,421365995,13653812854,4211372655,0,0.0,0
22529,421365995,13653812854,4211372646,0,0.0,0
22530,1489635500,13653812854,13653812856,0,0.0,0
22531,1489635500,13653812854,4211372660,0,0.0,0
22532,421365951,4211372652,13653812856,0,0.0,0
22533,421365951,13653812856,4211372652,0,0.0,0
22534,"421365947,421365949,421365951",13653812856,13653812857,2,28.428475554766884,1
22535,1489635500,13653812856,13653812854,0,0.0,0
22536,421365995,4211372655,13653812854,0,0.0,0
22537,421365950,4211372659,4211372660,0,0.0,0
22538,421365950,4211372660,4211372659,0,0.0,0
22539,"421365944,1524290227,421365950",4211372660,13653812864,3,38.40143555615457,1
22540,1489635500,4211372660,13653812854,0,0.0,0
22541,"421365946,421365942,421365959",4211372667,13653812887,0,0.0,0
22542,1489635505,13653812887,13653812886,0,0.0,0
22543,421365959,13653812887,13828390595,0,0.0,0
22544,"421365946,421365942,421365959",13653812887,4211372667,0,0.0,0
22545,421365994,4211372671,13653812886,0,0.0,0
22546,421365994,13653812886,4211372671,0,0.0,0
22547,421365994,13653812886,4211372672,0,0.0,0
22548,1489635505,13653812886,13653812887,0,0.0,0
22549,1489635505,13653812886,4211372677,0,0.0,0
22550,421365994,4211372672,13653812886,0,0.0,0
22551,"421365948,421365958,421365943",4211372673,4211372677,0,0.0,0
22552,1489635505,4211372677,13653812886,0,0.0,0
22553,"421365948,421365958,421365943",4211372677,4211372673,0,0.0,0
22554,"1524290228,421365958",4211372677,13653812894,0,0.0,0
22555,1489635507,13653812894,13653812888,1,14.941489135938932,1
22556,"1524290228,421365958",13653812894,4211372677,0,0.0,0
22557,1524290228,13653812894,4211372682,0,0.0,0
22558,"421365953,421365954",4211372682,4211373872,4,51.08379547956035,1
22559,1524290228,4211372682,13653812894,0,0.0,0
22560,1524290228,4211372682,13653812882,0,0.0,0
22561,1513924422,4211373872,13830390472,0,0.0,0
22562,"421365953,421365954",4211373872,4211372682,3,38.31284660967026,1
22563,1489635504,4211373872,13653812882,2,37.773820363170906,1
22564,969594632,13036928923,4211515558,0,0.0,0
22565,"1418610240,1418610239,969594631",13036928923,13036928922,0,0.0,0
22566,"1489670816,1512459509",13036928923,13820583827,2,15.933735190281073,1
22567,421566630,4213166533,8972536370,0,0.0,0
22568,421566630,8972536370,4213166533,0,0.0,0
22569,421566630,8972536370,4213166548,0,0.0,0
22570,969594637,8972536370,13830005460,1,15.370546690192818,1
22571,"969594635,969594637",8972536370,8972536352,1,25.532428131738687,1
22572,421566630,4213166548,8972536370,0,0.0,0
22573,421836548,4215728338,13829976056,0,0.0,0
22574,421836548,13829976056,4215728357,0,0.0,0
22575,421836548,13829976056,4215728338,0,0.0,0
22576,1513870920,13829976056,13829976055,0,0.0,0
22577,"1513870920,1327715093",13829976056,12283859337,1,21.147829214320044,1
22578,421836546,4215728347,13829976055,0,0.0,0
22579,421836546,13829976055,4215728363,0,0.0,0
22580,421836546,13829976055,4215728347,0,0.0,0
22581,1513870920,13829976055,13829976056,0,0.0,0
22582,1513870920,13829976055,13829976069,1,19.428429831063365,1
22583,421836548,4215728357,13829976056,0,0.0,0
22584,421836546,4215728363,13829976055,0,0.0,0
22585,421882366,4216272817,13829976051,0,0.0,0
22586,421882366,13829976051,4216272817,0,0.0,0
22587,421882366,13829976051,4216272819,0,0.0,0
22588,1513870920,13829976051,13829969534,1,19.51357362185556,1
22589,1513870920,13829976051,13829976050,0,0.0,0
22590,421882366,4216272819,13829976051,0,0.0,0
22591,421882362,4216272873,13829976057,0,0.0,0
22592,421882362,13829976057,4216272873,0,0.0,0
22593,421882362,13829976057,4216274105,0,0.0,0
22594,1513870921,13829976057,13829976058,0,0.0,0
22595,"1513870921,1327435759",13829976057,12280830467,1,27.072231746410996,1
22596,"866915269,866915270,421882367",4216273232,13829976058,0,0.0,0
22597,421882367,13829976058,4216274099,0,0.0,0
22598,1513870921,13829976058,13829976057,0,0.0,0
22599,"866915269,866915270,421882367",13829976058,4216273232,0,0.0,0
22600,1513870921,13829976058,13829976065,1,15.955651960630405,1
22601,421882367,4216274099,13829976058,0,0.0,0
22602,421882362,4216274105,13829976057,0,0.0,0
22603,421882363,4216274127,12280830471,0,0.0,0
22604,421882363,12280830471,4216274136,0,0.0,0
22605,421882363,12280830471,4216274127,0,0.0,0
22606,1327435759,12280830471,12280787112,1,36.8451663886858,1
22607,1327435759,12280830471,12280830470,0,0.0,0
22608,421882363,4216274136,12280830471,0,0.0,0
22609,1513902769,4218360513,13830234110,0,0.0,0
22610,"644306563,644306566",4218360513,13830234110,0,0.0,0
22611,"644306563,1327147070,95211063",4218360513,12277849249,0,0.0,0
22612,1327147069,12277849249,12277849237,0,0.0,0
22613,1327147069,12277849249,12277849231,1,39.006470822052805,1
22614,"644306563,1327147070,95211063",12277849249,4218360513,0,0.0,0
22615,422109694,4218365467,12280760874,0,0.0,0
22616,422109694,12280760874,4218365467,0,0.0,0
22617,422109694,12280760874,4218365468,0,0.0,0
22618,"1327435747,1327435748",12280760874,12280760894,0,0.0,0
22619,"1327435746,1327435747",12280760874,12280760873,0,0.0,0
22620,422109694,4218365468,12280760874,0,0.0,0
22621,846228484,7895123492,7895123491,0,0.0,0
22622,422175113,7895123492,7895123491,0,0.0,0
22623,846228484,7895123492,7895123493,0,0.0,0
22624,422175113,7895123492,4218944494,0,0.0,0
22625,422175113,7895123491,4218944497,0,0.0,0
22626,846228484,7895123491,8923612293,0,0.0,0
22627,846228484,7895123491,7895123492,0,0.0,0
22628,422175113,7895123491,7895123492,0,0.0,0
22629,422540693,4222962185,12373980229,0,0.0,0
22630,422540693,12373980229,4222962185,0,0.0,0
22631,422540693,12373980229,4222962219,0,0.0,0
22632,"1337747851,1337747852",12373980229,12373980244,1,18.426806803305553,1
22633,"1337730674,1337747852",12373980229,9576778629,1,26.2842846866687,1
22634,422540693,4222962219,12373980229,0,0.0,0
22635,424252150,4237160373,12374673941,0,0.0,0
22636,424252150,12374673941,4237160373,0,0.0,0
22637,424252150,12374673941,4237160380,1,154.3216749697082,1
22638,"1337823126,1337823127",12374673941,12374673947,2,22.524011008766017,1
22639,"1337823125,1337823126",12374673941,12015818253,1,25.685156799543318,1
22640,424252150,4237160380,12374673941,0,0.0,0
22641,424507431,4239163351,12378675353,0,0.0,0
22642,424507431,12378675353,4239164207,0,0.0,0
22643,1338273569,12378675353,12378675354,0,0.0,0
22644,424507431,12378675353,4239163351,0,0.0,0
22645,"1338273569,1338273567",12378675353,12378675350,0,0.0,0
22646,424507430,4239163378,12374661123,0,0.0,0
22647,424507430,12374661123,4239163378,0,0.0,0
22648,1337824486,12374661123,12374661122,0,0.0,0
22649,424507430,12374661123,4239164192,0,0.0,0
22650,"1337824486,1337824487",12374661123,12374661124,1,11.619863236704298,1
22651,424507432,4239163380,12378675354,0,0.0,0
22652,1338273569,12378675354,12378675353,0,0.0,0
22653,424507432,12378675354,4239163380,0,0.0,0
22654,424507432,12378675354,4239164301,0,0.0,0
22655,"1338273568,1338273569",12378675354,12378675352,1,40.91828064816095,1
22656,424507430,4239164192,12374661123,0,0.0,0
22657,424507431,4239164207,12378675353,0,0.0,0
22658,424507432,4239164301,12378675354,0,0.0,0
22659,424507433,4239164331,12378675364,0,0.0,0
22660,424507433,12378675364,4239164333,0,0.0,0
22661,"1338273576,1338273574,1338273575",12378675364,4239164333,0,0.0,0
22662,424507433,12378675364,4239164331,0,0.0,0
22663,"1338273576,1337824483",12378675364,12378675362,0,0.0,0
22664,424507433,4239164333,4239164344,0,0.0,0
22665,424507433,4239164333,12378675364,0,0.0,0
22666,"1338273576,1338273574,1338273575",4239164333,12378675364,0,0.0,0
22667,"1338273573,1338273574",4239164333,12378675359,0,0.0,0
22668,424507433,4239164344,4239164333,0,0.0,0
22669,1338273568,12378675359,12378675352,0,0.0,0
22670,1338273568,12378675359,12378675362,0,0.0,0
22671,"1338273573,1338273574",12378675359,4239164333,0,0.0,0
22672,424560512,4239701213,12374673918,0,0.0,0
22673,424560512,12374673918,4239701213,0,0.0,0
22674,424560512,12374673918,4239701247,0,0.0,0
22675,"1337820408,1337820409,1337820410",12374673918,12374673921,0,0.0,0
22676,"1337820408,1337820407",12374673918,12374673916,0,0.0,0
22677,424560512,4239701247,12374673918,0,0.0,0
22678,424560510,4239701265,12374673921,0,0.0,0
22679,424560510,12374673921,4239701265,0,0.0,0
22680,424560510,12374673921,4239701276,0,0.0,0
22681,"1337820410,1337820411",12374673921,12374673946,0,0.0,0
22682,"1337820408,1337820409,1337820410",12374673921,12374673918,0,0.0,0
22683,424560510,4239701276,12374673921,0,0.0,0
22684,1046036902,12626678335,9619774586,0,0.0,0
22685,1046036906,12626678335,10737686412,0,0.0,0
22686,1046036906,12626678335,4248822544,1,86.2065004874853,1
22687,425651109,4249404271,12382155487,0,0.0,0
22688,425651109,12382155487,4249404278,0,0.0,0
22689,425651109,12382155487,4249404271,0,0.0,0
22690,"1338596761,1337734772",12382155487,12373837074,0,0.0,0
22691,"1338596760,1338596761",12382155487,12373725682,1,24.03433548632194,1
22692,425651109,4249404278,12382155487,0,0.0,0
22693,425651110,4249404285,12382155486,0,0.0,0
22694,425936628,4252666500,12373837078,0,0.0,0
22695,425936628,12373837078,4252666500,0,0.0,0
22696,1337734777,12373837078,12373837079,0,0.0,0
22697,"4272915,425936628",12373837078,12373837071,0,0.0,0
22698,"1337734776,1337734777,1337734767,1337734775",12373837078,12373837061,1,12.770975306422132,1
22699,425936629,4252666501,12373837079,0,0.0,0
22700,425936629,12373837079,4252666501,0,0.0,0
22701,425936629,12373837079,4252666506,0,0.0,0
22702,1337734777,12373837079,12373837078,0,0.0,0
22703,"1337734777,1337734773",12373837079,12373837075,0,0.0,0
22704,425936629,4252666506,12373837079,0,0.0,0
22705,61889149,4269887225,5171419814,0,0.0,0
22706,532964910,4269887225,5171419814,0,0.0,0
22707,61889149,4269887225,7474603466,0,0.0,0
22708,61889149,7474603466,4269887225,0,0.0,0
22709,799230720,7474603466,7474603433,0,0.0,0
22710,581001306,4270651277,5560417198,0,0.0,0
22711,427900372,4270651277,4270651278,0,0.0,0
22712,"159483602,581001306",4270651277,10127006209,0,0.0,0
22713,427900372,4270651278,5560417197,0,0.0,0
22714,581001311,4270651278,5560417197,0,0.0,0
22715,427900372,4270651278,4270651277,0,0.0,0
22716,427900372,5560417197,5560417204,0,0.0,0
22717,427900372,5560417197,4270651278,0,0.0,0
22718,581001311,5560417197,4270651278,0,0.0,0
22719,427969463,4271283709,9740082472,0,0.0,0
22720,4258240,7255499521,4271545730,0,0.0,0
22721,4258240,7255499521,4271333539,1,15.479378063843331,1
22722,777504490,7255499521,7255499522,0,0.0,0
22723,"427975333,427975334",4271333544,4271333539,0,0.0,0
22724,4258240,4271545730,7255499521,0,0.0,0
22725,4258240,4271545730,5299709538,0,0.0,0
22726,"777504488,427999649,777504489",4271545730,4271545732,0,0.0,0
22727,"777504488,777504489,427999649",4271545732,4271545730,0,0.0,0
22728,11020225,5985289695,4273250321,5,30.043352479450483,1
22729,11020225,5985289695,5985289694,1,60.60657851053024,1
22730,634169416,5985289695,5985289771,1,13.77457997578584,1
22731,428189725,5985289734,4273250321,1,10.004211340674333,1
22732,756277196,7063550665,4275641050,0,0.0,0
22733,428469223,4275641051,4275641050,0,0.0,0
22734,429189634,4283165503,4283165502,0,0.0,0
22735,429189634,4283165503,4283165501,0,0.0,0
22736,"428590892,429050686",4283165503,4276796505,0,0.0,0
22737,"1220936832,840009278",6897122451,4279845530,0,0.0,0
22738,"1339603560,1336652462",12363286645,12391573725,0,0.0,0
22739,"1335726272,1336652462",12363286645,12356265027,4,29.685790226169978,1
22740,"1337062155,1342193485,1336652463",12363286645,13830898768,0,0.0,0
22741,"1342193491,1342193493",12363286645,4279845530,0,0.0,0
22742,1340364153,12398528162,12416620784,0,0.0,0
22743,1340364153,12398528162,12391573745,0,0.0,0
22744,"1342193492,1342193493",12398528162,4279845530,0,0.0,0
22745,457872254,11075174705,8988632980,0,0.0,0
22746,457872254,11075174705,8988632984,0,0.0,0
22747,"1193151233,391879676",11075174705,4280102308,0,0.0,0
22748,428946160,4280688706,4282650078,0,0.0,0
22749,428946160,4280688708,4282650078,0,0.0,0
22750,428947961,11309895656,4280755412,0,0.0,0
22751,428947962,4282735275,4280755416,0,0.0,0
22752,"428947962,429189634,391879685",4282735275,4283165502,0,0.0,0
22753,428947963,4282735275,4280755412,0,0.0,0
22754,391879683,4282675806,4282675805,0,0.0,0
22755,391879683,4282675806,4282675807,0,0.0,0
22756,429135665,4282675806,4280755416,0,0.0,0
22757,429135665,4282675806,4282650073,0,0.0,0
22758,428980918,4281073750,4293753989,0,0.0,0
22759,428980918,4293753989,4281073750,0,0.0,0
22760,428980918,4293753989,4283162882,0,0.0,0
22761,430112614,4293753989,13377620513,0,0.0,0
22762,428980918,4283266575,4283162882,0,0.0,0
22763,428980918,4283266575,4281091074,0,0.0,0
22764,"46829489,429198636",4283266575,13111028144,0,0.0,0
22765,429135662,4282650076,4282650074,0,0.0,0
22766,429135662,4282650076,4282650077,0,0.0,0
22767,429135665,4282650076,4282650073,0,0.0,0
22768,429135665,4282650076,4282650078,0,0.0,0
22769,1059552018,4282650076,9734815736,0,0.0,0
22770,429135662,4282650074,4282650076,0,0.0,0
22771,429135662,4282650077,4282650076,0,0.0,0
22772,1059552018,9734815736,9734815737,0,0.0,0
22773,1059552018,9734815736,4282650076,0,0.0,0
22774,1059552019,9734815736,9734815738,0,0.0,0
22775,429135660,4282650080,4282650079,0,0.0,0
22776,429135660,4282650080,4282650081,0,0.0,0
22777,429135665,4282650080,4282650078,0,0.0,0
22778,429135660,4282650079,4282650080,0,0.0,0
22779,429135660,4282650081,4282650080,0,0.0,0
22780,1489802049,13655220023,13655683250,1,43.032404625283995,1
22781,1489802049,13655220023,13655220049,3,29.998268719680684,1
22782,"428946161,428946162,429135667",13655220023,4282650082,0,0.0,0
22783,391879683,4282675805,4282675806,0,0.0,0
22784,391879683,4282675807,4282675806,0,0.0,0
22785,391879691,4283165502,4283165497,0,0.0,0
22786,391879691,4283165502,4283165508,0,0.0,0
22787,429189634,4283165502,4283165503,0,0.0,0
22788,"428947962,429189634,391879685",4283165502,4282735275,0,0.0,0
22789,428980918,4283162882,4293753989,0,0.0,0
22790,428980918,4283162882,4283266575,0,0.0,0
22791,"483759556,483759559,483759562,483759566,483759569,483759570,483759572,483759547,429189630,483759551",4283162882,4765029921,0,0.0,0
22792,483759485,4765029921,4765029922,0,0.0,0
22793,483759485,4765029921,4765024374,0,0.0,0
22794,"483759556,483759559,483759562,483759566,483759569,483759570,483759572,483759547,429189630,483759551",4765029921,4283162882,0,0.0,0
22795,429189633,4283165493,4283165498,0,0.0,0
22796,391879691,4283165497,4283165502,0,0.0,0
22797,429189633,4283165504,4283165498,0,0.0,0
22798,429189631,4283165501,4293746814,0,0.0,0
22799,429189631,4283165501,4293746816,0,0.0,0
22800,429189634,4283165501,4283165503,0,0.0,0
22801,429189631,4293746814,4283165501,0,0.0,0
22802,429189631,4293746816,4283165501,0,0.0,0
22803,391879691,4283165508,4283165502,0,0.0,0
22804,"26834299,429195620,429195621",4283236949,12390293851,1,32.82746188388918,1
22805,46829489,13111028144,4765024368,0,0.0,0
22806,1426907088,13111028144,13111028141,0,0.0,0
22807,1426907089,13111028144,13111028145,0,0.0,0
22808,"46829489,429198636",13111028144,4283266575,0,0.0,0
22809,1184088409,4285009435,12390293868,0,0.0,0
22810,1517280655,4285009435,10996221105,0,0.0,0
22811,"1342187420,1339480503",4285009435,6052188894,0,0.0,0
22812,1184088409,12390293868,4285009435,0,0.0,0
22813,1184088409,12390293868,12416525071,1,20.593366587562066,1
22814,1342187421,12390293868,4285009436,0,0.0,0
22815,1339477840,12390293868,12390293870,3,29.5135640729992,1
22816,643025284,6052188894,6283735973,0,0.0,0
22817,"643025276,1443528951",6052188894,6052188910,0,0.0,0
22818,1339477833,6052188894,9285417442,0,0.0,0
22819,"1342187420,1339480503",6052188894,4285009435,0,0.0,0
22820,1342187421,4285009436,12390293868,0,0.0,0
22821,429848453,4290475099,7593155208,0,0.0,0
22822,"429848453,812922879",4290475113,7593155208,0,0.0,0
22823,"812922882,928823610,812922886",4290475113,4290475126,0,0.0,0
22824,"1244933276,208595997",4290475113,11572970633,0,0.0,0
22825,429848451,4290475126,4290475123,0,0.0,0
22826,429848451,4290475126,4290475135,0,0.0,0
22827,"812922884,812922885,812922886",4290475126,4290475143,0,0.0,0
22828,"928823610,812922882,812922886",4290475126,4290475113,0,0.0,0
22829,429848452,4290475118,4290475123,0,0.0,0
22830,429848452,4290475123,4290475118,0,0.0,0
22831,429848451,4290475123,4290475143,0,0.0,0
22832,429848451,4290475123,4290475126,0,0.0,0
22833,812922884,4290475143,7593155204,0,0.0,0
22834,429848451,4290475143,4290475135,0,0.0,0
22835,429848451,4290475143,4290475123,0,0.0,0
22836,"812922884,812922885,812922886",4290475143,4290475126,0,0.0,0
22837,812922881,4290475147,7593155204,0,0.0,0
22838,430112614,4293753887,4293513892,0,0.0,0
22839,430112614,4293753887,13377620513,0,0.0,0
22840,430112616,4293753887,4293753888,0,0.0,0
22841,430114794,4293773566,12309765980,0,0.0,0
22842,430114796,4293773566,4293773568,0,0.0,0
22843,1330437126,4293773566,12309765992,0,0.0,0
22844,136023975,12309765980,12309765987,0,0.0,0
22845,430114794,12309765980,4293773566,0,0.0,0
22846,"809601599,136023975",12309765980,7569854064,0,0.0,0
22847,1330437126,12309765992,4293773566,0,0.0,0
22848,1330437126,12309765992,12309765983,0,0.0,0
22849,1330437126,12309765992,12309761866,2,118.19565489403013,1
22850,1330437131,12309765988,12309765995,0,0.0,0
22851,1330437131,12309765988,12309765990,0,0.0,0
22852,"382641364,430114795,1330437124",12309765988,4293773568,0,0.0,0
22853,457872254,8988632984,4294478747,0,0.0,0
22854,971212666,8988632984,8988632983,0,0.0,0
22855,457872254,8988632984,11075174705,0,0.0,0
22856,"455053297,431475397",4515082190,4306818855,0,0.0,0
22857,1137105201,4307345276,10600115027,0,0.0,0
22858,"1137105200,1137105201,1137105199",4307345276,4307345495,0,0.0,0
22859,"1338343694,1338343695",4307345276,12379295903,0,0.0,0
22860,1137105201,10600115027,4307345276,0,0.0,0
22861,431526125,4307345495,10597933015,0,0.0,0
22862,"1137105196,1137105198",4307345495,4307345497,0,0.0,0
