edge_id,u,v,key,name,highway,length,crime_count,lamp_count,crime_per_km,lamp_per_km,is_lit
13395,8828337592,726034904,0,,service,57.34651759582522,0,0,0.0,0.0,0
13396,8828337592,13239474304,0,,footway,40.400978736507525,0,0,0.0,0.0,0
13397,13239474305,13239474306,0,,footway,51.621845541556795,0,1,0.0,19.37164372000177,1
13398,13239474305,13239474304,0,,footway,62.314479551497875,0,1,0.0,16.047634629983243,1
13399,13239474305,13239470389,0,Mead Close,service,11.954103108909099,0,0,0.0,0.0,0
13400,13239474305,726034904,0,,service,26.002009793943344,0,0,0.0,0.0,0
13401,726034917,8828199981,0,Harmood Street,residential,14.406411862917768,6,0,416.48122079891755,0.0,0
13402,726034917,8828199983,0,Harmood Street,residential,5.246243853241682,0,0,0.0,0.0,0
13403,726034917,8198703962,0,Harmood Place,service,28.174330037569035,0,0,0.0,0.0,0
13404,8828199983,726034917,0,Harmood Street,residential,5.246243853241682,0,0,0.0,0.0,0
13405,8828199983,8828199984,0,,service,8.700181575665477,0,1,0.0,114.94012984706127,1
13406,8828199983,8757949319,0,Harmood Street,residential,45.092884401869135,0,1,0.0,22.176447864544883,1
13407,8198703962,8828337577,0,,service,5.581615368806959,0,0,0.0,0.0,0
13408,8198703962,726034917,0,Harmood Place,service,28.174330037569035,0,0,0.0,0.0,0
13409,8198703962,8828199912,0,,footway,62.62976365184353,0,0,0.0,0.0,0
13410,988677294,726040581,0,,service,6.121647771668234,0,0,0.0,0.0,0
13411,8828056652,8828056653,0,,footway,11.186115378785093,0,0,0.0,0.0,0
13412,8828056652,13382325822,0,,footway,19.321474368012353,0,0,0.0,0.0,0
13413,8828056652,726040617,0,Lewis Street,"['footway', 'service']",23.142888963565166,0,0,0.0,0.0,0
13414,726040649,7923599162,0,Castlehaven Road,residential,2.7903940224904806,17,0,6092.329564563492,0.0,0
13415,726040649,8826019940,0,Castlehaven Road,residential,10.817798985199044,0,0,0.0,0.0,0
13416,726040649,7895123586,0,,service,48.96047781916412,0,1,0.0,20.42463726954437,1
13417,7923599162,8000012559,0,Castlehaven Road,residential,21.136211113475813,0,0,0.0,0.0,0
13418,7923599162,726040649,0,Castlehaven Road,residential,2.7903940224904806,0,0,0.0,0.0,0
13419,7923599162,7895123587,0,,footway,6.7932925838686815,0,0,0.0,0.0,0
13420,8826019940,726040649,0,Castlehaven Road,residential,10.817798985199044,0,0,0.0,0.0,0
13421,8826019940,726040707,0,Castlehaven Road,residential,31.998977771474703,0,0,0.0,0.0,0
13422,8826019940,13382325821,0,,footway,6.491222832105903,0,0,0.0,0.0,0
13423,7895123586,4175069469,0,,service,16.312860609637507,0,0,0.0,0.0,0
13424,7895123586,7895123585,0,,service,14.957757215892919,0,0,0.0,0.0,0
13425,7895123586,726040649,0,,service,48.96047781916412,0,1,0.0,20.42463726954437,1
13426,726040707,8826019940,0,Castlehaven Road,residential,31.998977771474703,0,0,0.0,0.0,0
13427,726040707,8826019936,0,Castlehaven Road,residential,2.6978784020594553,0,0,0.0,0.0,0
13428,726040707,4175069469,0,,service,46.992515264244346,0,0,0.0,0.0,0
13429,4175069469,7895123586,0,,service,16.312860609637507,0,0,0.0,0.0,0
13430,4175069469,4175069468,0,,service,14.40483364491819,0,0,0.0,0.0,0
13431,4175069469,726040707,0,,service,46.992515264244346,0,0,0.0,0.0,0
13432,726040763,7894108302,0,,service,8.694295398732727,0,0,0.0,0.0,0
13433,726040763,726040784,0,,service,29.170882253066694,0,0,0.0,0.0,0
13434,726040763,729651805,0,,"['footway', 'service']",55.94947390122513,0,0,0.0,0.0,0
13435,7894108302,726040763,0,,service,8.694295398732727,0,0,0.0,0.0,0
13436,7894108302,7894108241,0,,"['footway', 'service']",37.55007207440481,0,0,0.0,0.0,0
13437,7894108302,7894108287,0,,"['footway', 'service']",41.95238369449859,0,0,0.0,0.0,0
13438,726040784,8826019974,0,Castlehaven Road,residential,67.12391203401337,0,2,0.0,29.79564121630083,1
13439,726040784,726040763,0,,service,29.170882253066694,0,1,0.0,34.28075953701645,1
13440,726040784,4702541805,0,Castlehaven Road,residential,21.352880866346545,0,0,0.0,0.0,0
13441,729651805,7894108287,0,,footway,4.884524754871175,0,0,0.0,0.0,0
13442,729651805,4181969655,0,,footway,37.493690668116855,0,0,0.0,0.0,0
13443,729651805,726040763,0,,"['footway', 'service']",55.94947390122513,0,0,0.0,0.0,0
13444,726040864,13382278227,0,,service,27.036136862570984,0,0,0.0,0.0,0
13445,726040864,4181969650,0,,"['footway', 'service']",28.86793704574784,0,0,0.0,0.0,0
13446,726040864,7895120261,0,,footway,12.20979250244031,0,0,0.0,0.0,0
13447,13382278227,726040876,0,,service,5.76071889401945,0,0,0.0,0.0,0
13448,13382278227,7895120256,0,,footway,4.746375339014444,0,0,0.0,0.0,0
13449,13382278227,13382278226,0,,footway,25.00245725873752,0,0,0.0,0.0,0
13450,13382278227,726040864,0,,service,27.036136862570988,0,0,0.0,0.0,0
13451,4181969650,4218944494,0,Lewis Street,residential,3.4894699919916885,0,0,0.0,0.0,0
13452,4181969650,4218944497,0,Lewis Street,residential,12.849655344767736,0,1,0.0,77.82309899908645,1
13453,4181969650,726040864,0,,"['footway', 'service']",28.86793704574784,0,0,0.0,0.0,0
13454,7895120261,7895120259,0,,footway,17.47612485004933,0,0,0.0,0.0,0
13455,7895120261,726040864,0,,footway,12.20979250244031,0,0,0.0,0.0,0
13456,7895120261,7895120249,0,,footway,54.213229294280886,0,0,0.0,0.0,0
13457,726040876,13382278227,0,,service,5.76071889401945,0,0,0.0,0.0,0
13458,726040926,7895123522,0,,service,2.5798742374695496,0,0,0.0,0.0,0
13459,726040926,726040929,0,,service,44.8898515170058,0,0,0.0,0.0,0
13460,726040926,726040929,1,,service,76.77975574616343,0,0,0.0,0.0,0
13461,7895123522,726040926,0,,service,2.5798742374695496,0,0,0.0,0.0,0
13462,7895123522,7895123497,0,,footway,7.8563464731316355,0,0,0.0,0.0,0
13463,7895123522,7895120280,0,,service,36.7285759513894,0,0,0.0,0.0,0
13464,726040929,8411945768,0,Farrier Street,service,27.136732722149873,0,1,0.0,36.85042006489484,1
13465,726040929,726040926,0,,service,44.889851517005795,0,0,0.0,0.0,0
13466,726040929,726040926,1,,service,76.77975574616345,0,0,0.0,0.0,0
13467,8411945768,13131778950,0,Farrier Street,service,14.650358735212054,0,0,0.0,0.0,0
13468,8411945768,7895123513,0,,footway,4.032395206071311,0,0,0.0,0.0,0
13469,8411945768,726040929,0,Farrier Street,service,27.136732722149873,0,1,0.0,36.85042006489484,1
13470,726041000,13188863113,0,,service,7.927909103080628,0,0,0.0,0.0,0
13471,726041000,1427522854,0,Hawley Road,primary,32.968108452945586,0,0,0.0,0.0,0
13472,726041000,7920628101,0,Hawley Road,primary,17.26168414941265,0,0,0.0,0.0,0
13473,13188863113,7923627958,0,,footway,7.40915949190153,0,0,0.0,0.0,0
13474,13188863113,13190423470,0,,footway,37.43390836102471,0,1,0.0,26.71374814394684,1
13475,13188863113,726041000,0,,service,7.927909103080628,0,0,0.0,0.0,0
13476,13188863113,7894108284,0,,"['footway', 'service']",62.277400345741356,0,0,0.0,0.0,0
13477,7920628101,13188863126,0,,service,7.072460650646707,0,0,0.0,0.0,0
13478,7920628101,726041000,0,Hawley Road,primary,17.26168414941265,0,0,0.0,0.0,0
13479,7920628101,6638760602,0,Hawley Road,primary,20.390299170722052,0,0,0.0,0.0,0
13480,727367237,727367186,0,,service,24.3191359010992,0,0,0.0,0.0,0
13481,727367324,727367306,0,,service,39.63251541807142,0,0,0.0,0.0,0
13482,727367402,8904786178,0,Shoot-up Hill,primary,17.83927599562938,0,0,0.0,0.0,0
13483,727367402,727367412,0,Shoot-up Hill,primary,34.5443934013621,0,0,0.0,0.0,0
13484,8904786178,13977295338,0,,service,6.267740306894987,0,0,0.0,0.0,0
13485,8904786178,727367402,0,Shoot-up Hill,primary,17.83927599562938,0,0,0.0,0.0,0
13486,8904786178,12106834995,0,Shoot-up Hill,primary,51.670608232898985,0,0,0.0,0.0,0
13487,6276612053,728565547,0,Park End,residential,40.051354143972446,9,0,224.71150332764617,0.0,0
13488,728565869,1215763822,0,Streatley Place,residential,22.809411070458317,0,1,0.0,43.8415528095398,1
13489,728565869,1215764696,0,Streatley Place,footway,74.21401125056886,0,2,0.0,26.949089077632493,1
13490,728565869,1215765006,0,,footway,46.60490447778447,1,0,21.45696920109938,0.0,0
13491,1215765006,728565869,0,,footway,46.60490447778449,1,0,21.456969201099373,0.0,0
13492,4866936744,728578910,0,Hillfield Court,residential,7.046122874045357,0,0,0.0,0.0,0
13493,4866936744,779353294,0,Hillfield Court,residential,41.37888183494611,0,0,0.0,0.0,0
13494,4866936744,4866936742,0,,"['footway', 'steps']",146.57838460785538,0,1,0.0,6.822288311304042,1
13495,990893805,728578910,0,The Porticos,residential,61.354962944503214,0,0,0.0,0.0,0
13496,728578927,728578924,0,Hillfield Court,residential,33.23594366371884,0,0,0.0,0.0,0
13497,728578927,4866936742,0,,service,28.32125268665712,0,0,0.0,0.0,0
13498,728578927,779353273,0,Hillfield Court,residential,49.9943535651811,0,0,0.0,0.0,0
13499,4866936742,957667171,0,,service,19.039560277979714,0,0,0.0,0.0,0
13500,4866936742,728578927,0,,service,28.32125268665712,0,0,0.0,0.0,0
13501,4866936742,4866936744,0,,"['footway', 'steps']",146.57838460785536,0,1,0.0,6.8222883113040425,1
13502,779353273,779353294,0,Hillfield Court,residential,22.877605869649003,0,0,0.0,0.0,0
13503,779353273,779353294,1,,service,61.54010326741296,0,0,0.0,0.0,0
13504,779353273,728578927,0,Hillfield Court,residential,49.9943535651811,0,0,0.0,0.0,0
13505,728578992,8487327210,0,South End Close,service,6.222816996295709,0,0,0.0,0.0,0
13506,728578992,13168829740,0,South End Close,service,8.150816602039786,0,0,0.0,0.0,0
13507,728578992,1399861907,0,,"['footway', 'service']",96.66972124849777,9,0,93.10050638156629,0.0,0
13508,1399861907,1399861947,0,,"['footway', 'service']",36.24722463957165,0,0,0.0,0.0,0
13509,1399861907,1399862064,0,,footway,77.75929650534644,0,0,0.0,0.0,0
13510,1399861907,728578992,0,,"['footway', 'service']",96.66972124849778,9,0,93.10050638156628,0.0,0
13511,728691358,12612509896,0,,service,12.280021570262434,0,1,0.0,81.43308171555834,1
13512,1690247044,728692092,0,,service,20.260551121638787,0,0,0.0,0.0,0
13513,1690247044,1690247122,0,Harben Road,residential,70.34582775837794,42,3,597.0503345878669,42.646452470561925,1
13514,1690247044,1759827191,0,Harben Road,residential,62.425345204896885,0,2,0.0,32.03826896648242,1
13515,728692094,728692092,0,,service,28.16080820242093,0,0,0.0,0.0,0
13516,729647053,13188863134,0,Leybourne Road,pedestrian,5.596502164303168,0,0,0.0,0.0,0
13517,729647053,13188863121,0,,service,4.87736712690172,0,0,0.0,0.0,0
13518,729647053,729647093,0,Castlehaven Road,primary,12.369132419596227,0,0,0.0,0.0,0
13519,729647053,8070061698,0,Castlehaven Road,primary,27.20525134310419,0,0,0.0,0.0,0
13520,13188863134,729647053,0,Leybourne Road,pedestrian,5.596502164303168,0,0,0.0,0.0,0
13521,13188863134,13188863135,0,,footway,24.362861520503934,0,0,0.0,0.0,0
13522,13188863134,9045551574,0,Leybourne Road,pedestrian,85.32377788875638,0,0,0.0,0.0,0
13523,13188863134,6638760594,0,,footway,99.44150380241706,0,1,0.0,10.05616328959512,1
13524,13188863121,729647053,0,,service,4.87736712690172,0,0,0.0,0.0,0
13525,13188863121,13188863120,0,Chalk Farm Road,footway,29.219655568386862,0,0,0.0,0.0,0
13526,13188863121,13188863122,0,Chalk Farm Road,footway,13.59187470767554,0,0,0.0,0.0,0
13527,13188863121,729647056,0,,service,32.07571540859023,0,0,0.0,0.0,0
13528,729647093,13188863122,0,,footway,4.9020291386815495,0,0,0.0,0.0,0
13529,729647093,729647053,0,Castlehaven Road,primary,12.369132419596227,0,0,0.0,0.0,0
13530,729647093,9045551585,0,Castlehaven Road,primary,11.180201257204303,0,0,0.0,0.0,0
13531,729647056,13188863121,0,,service,32.07571540859023,0,0,0.0,0.0,0
13532,729647090,13188863122,0,,footway,36.57827844472318,0,0,0.0,0.0,0
13533,729647090,729647088,0,,footway,40.982014365812844,0,0,0.0,0.0,0
13534,729647090,729647088,1,Leybourne Street,"['residential', 'footway']",88.56056893115411,43,0,485.54340288201706,0.0,0
13535,729647090,8070061701,0,,footway,75.35182286799659,0,2,0.0,26.542158157257262,1
13536,13188863122,729647093,0,,footway,4.9020291386815495,0,0,0.0,0.0,0
13537,13188863122,13188863121,0,Chalk Farm Road,footway,13.59187470767554,0,0,0.0,0.0,0
13538,13188863122,729647090,0,,footway,36.57827844472318,0,0,0.0,0.0,0
13539,13188863122,13188863142,0,Chalk Farm Road,footway,100.13653789986597,0,2,0.0,19.972729654383997,1
13540,8070061701,729647090,0,,footway,75.35182286799662,0,2,0.0,26.54215815725725,1
13541,8070061701,13188863120,0,,footway,34.761249479648114,0,1,0.0,28.76766557500979,1
13542,8070061701,8826001593,0,,footway,9.159822338679119,0,0,0.0,0.0,0
13543,9045551585,729647093,0,Castlehaven Road,primary,11.180201257204303,0,0,0.0,0.0,0
13544,9045551585,9045551537,0,Castlehaven Road,primary,26.801795279822304,0,0,0.0,0.0,0
13545,9045551585,13188863135,0,,pedestrian,6.172361221303783,0,0,0.0,0.0,0
13546,7894108287,7894108277,0,,footway,32.83407118108854,0,0,0.0,0.0,0
13547,7894108287,729651805,0,,footway,4.884524754871175,0,0,0.0,0.0,0
13548,7894108287,7894108302,0,,"['footway', 'service']",41.95238369449859,0,0,0.0,0.0,0
13549,4181969655,729651805,0,,footway,37.493690668116855,0,0,0.0,0.0,0
13550,4181969655,8757949575,0,Clarence Way,"['residential', 'service']",60.748591531626246,0,0,0.0,0.0,0
13551,4181969655,7894108231,0,Clarence Way,"['footway', 'service']",56.811518132390525,0,0,0.0,0.0,0
13552,729651859,8826019809,0,Hartland Road,residential,7.811627331915176,0,0,0.0,0.0,0
13553,729669726,7931346210,0,,service,14.655158720647027,0,0,0.0,0.0,0
13554,729669731,729669734,0,,service,17.446142589638082,0,1,0.0,57.31926096912319,1
13555,729669759,13239528211,0,Harmood Street,residential,15.62760924681624,0,0,0.0,0.0,0
13556,729669759,8757909144,0,Mutton Place,service,22.86043603087129,0,0,0.0,0.0,0
13557,729669759,988652254,0,Harmood Street,residential,100.39116047241802,0,2,0.0,19.9220727262087,1
13558,13239528211,7799567407,0,Harmood Street,residential,9.886911219502826,0,0,0.0,0.0,0
13559,13239528211,729669759,0,Harmood Street,residential,15.62760924681624,0,0,0.0,0.0,0
13560,13239528211,13239482089,0,Prince of Wales Road,footway,31.75762110334075,0,0,0.0,0.0,0
13561,13239528211,13239482099,0,Prince of Wales Road,footway,37.76519531688797,6,1,158.8764456175578,26.4794076029263,1
13562,8757909144,8757909166,0,Mutton Place,service,46.894625230952684,0,0,0.0,0.0,0
13563,8757909144,729669759,0,Mutton Place,service,22.86043603087129,0,0,0.0,0.0,0
13564,8757909144,8757909168,0,,footway,30.881911684212852,0,0,0.0,0.0,0
13565,729669777,8828078790,0,Powlett Place,footway,10.367359388618265,0,0,0.0,0.0,0
13566,8828199912,729678616,0,,footway,9.083778663338874,0,0,0.0,0.0,0
13567,8828199912,8198703962,0,,footway,62.62976365184354,0,0,0.0,0.0,0
13568,8828199912,8828199917,0,Ferdinand Place,"['unclassified', 'footway']",56.21393861959767,0,0,0.0,0.0,0
13569,13239474306,729678676,0,,service,5.577511774544789,0,0,0.0,0.0,0
13570,13239474306,13239474320,0,,footway,10.42418546006539,0,0,0.0,0.0,0
13571,13239474306,13239474305,0,,footway,51.621845541556795,0,0,0.0,0.0,0
13572,13239474306,729678616,0,,service,87.11100283910525,0,0,0.0,0.0,0
13573,729678676,13239474306,0,,service,5.577511774544789,0,0,0.0,0.0,0
13574,729679018,13239474318,0,Forge Place,service,52.03272367478153,0,1,0.0,19.218674891021813,1
13575,729679018,8757909143,0,Forge Place,service,16.72727365186683,0,0,0.0,0.0,0
13576,729679018,988652254,0,,footway,73.5805191561526,0,1,0.0,13.590553742598631,1
13577,13239474318,8757909164,0,"['Malden Crescent', 'Forge Place']","['secondary', 'service']",15.815792421892915,0,0,0.0,0.0,0
13578,13239474318,729679018,0,Forge Place,service,52.03272367478152,0,1,0.0,19.218674891021813,1
13579,13239474318,13239474309,0,,footway,12.021491963783475,0,0,0.0,0.0,0
13580,13239474318,13239474320,0,,footway,22.13463032349021,0,0,0.0,0.0,0
13581,8757909143,8757909167,0,,footway,23.63030504706835,0,0,0.0,0.0,0
13582,8757909143,729679018,0,Forge Place,service,16.72727365186683,0,0,0.0,0.0,0
13583,8757909143,729679024,0,Forge Place,service,30.063598149909332,0,0,0.0,0.0,0
13584,729679024,8757909143,0,Forge Place,service,30.063598149909332,0,0,0.0,0.0,0
13585,729679024,13239474309,0,,footway,49.30952327868499,0,0,0.0,0.0,0
13586,729679024,8757909173,0,,footway,28.22331463482584,0,0,0.0,0.0,0
13587,13239474309,8757909164,0,,footway,6.416187674261988,0,0,0.0,0.0,0
13588,13239474309,729679024,0,,footway,49.30952327868499,0,0,0.0,0.0,0
13589,13239474309,13239474312,0,,footway,46.63058304876225,0,1,0.0,21.445153258201515,1
13590,13239474309,13239474318,0,,footway,12.021491963783475,0,0,0.0,0.0,0
13591,8757909173,8757909166,0,,footway,10.890147904671949,0,0,0.0,0.0,0
13592,8757909173,8757909169,0,,footway,20.617559595152343,0,0,0.0,0.0,0
13593,8757909173,729679024,0,,footway,28.22331463482584,0,0,0.0,0.0,0
13594,729679039,13239470388,0,,service,93.42386819789341,0,0,0.0,0.0,0
13595,729679064,13131547106,0,Juniper Crescent,footway,36.084662898801604,17,0,471.1142805373022,0.0,0
13596,13131547106,5209427246,0,,footway,9.488060593555204,0,0,0.0,0.0,0
13597,13131547106,729679064,0,Juniper Crescent,footway,36.084662898801604,17,0,471.1142805373022,0.0,0
13598,13131547106,5203487881,0,,footway,102.80023619628562,0,0,0.0,0.0,0
13599,729679088,11815411442,0,,service,14.51658539609906,0,0,0.0,0.0,0
13600,11815411442,729679088,0,,service,14.51658539609906,0,0,0.0,0.0,0
13601,11815411442,11815411440,0,Chalk Farm Road,footway,35.62917908115289,0,1,0.0,28.066882981566632,1
13602,11815411442,917233855,0,,service,8.230381499535666,0,0,0.0,0.0,0
13603,11815411442,12041783966,0,,footway,22.32781788637076,0,0,0.0,0.0,0
13604,729680697,1694551604,0,,"['steps', 'service']",34.66275805520992,0,0,0.0,0.0,0
13605,729680740,8202379962,0,,footway,37.03021520931439,0,0,0.0,0.0,0
13606,729680740,729680744,0,,service,33.19787756030505,0,0,0.0,0.0,0
13607,729680740,8202379984,0,,service,93.10002236029051,0,0,0.0,0.0,0
13608,8202379984,8202379985,0,,service,18.521201527365687,0,0,0.0,0.0,0
13609,8202379984,8828337753,0,,service,1.9702936206176855,0,0,0.0,0.0,0
13610,8202379984,729680740,0,,service,93.1000223602905,0,0,0.0,0.0,0
13611,9769946241,729790325,0,Grange Gardens,residential,180.03670943866624,0,3,0.0,16.66326833762767,1
13612,5024838039,729790330,0,Firecrest Drive,residential,8.961935759434814,2,0,223.16607189406255,0.0,0
13613,909388608,729790330,0,Mansion Gardens,residential,10.529002739087598,0,0,0.0,0.0,0
13614,730929920,11829133023,0,,service,19.89795004159268,0,0,0.0,0.0,0
13615,11829133023,730929920,0,,service,19.89795004159268,0,0,0.0,0.0,0
13616,11829133023,9738697948,0,,service,6.805573318127143,0,0,0.0,0.0,0
13617,11829133023,11829133021,0,Haverstock Hill,footway,78.12177214710404,0,0,0.0,0.0,0
13618,11829133023,11829133013,0,Haverstock Hill,footway,65.85099613553099,0,0,0.0,0.0,0
13619,730929938,9738697943,0,Haverstock Hill,primary,25.551234534126085,0,0,0.0,0.0,0
13620,730929938,11829133021,0,,service,6.741624831973235,0,0,0.0,0.0,0
13621,730929938,13426638631,0,Haverstock Hill,primary,36.30765469912947,0,0,0.0,0.0,0
13622,9738697943,730929938,0,Haverstock Hill,primary,25.551234534126085,0,0,0.0,0.0,0
13623,9738697943,9738697948,0,Haverstock Hill,primary,51.849188491785405,0,0,0.0,0.0,0
13624,9738697943,12365832648,0,,service,6.619737159035791,0,0,0.0,0.0,0
13625,11829133021,730929938,0,,service,6.741624831973235,0,0,0.0,0.0,0
13626,11829133021,730929946,0,,service,21.83351929027171,0,0,0.0,0.0,0
13627,11829133021,12365832636,0,Haverstock Hill,footway,43.63808463786388,0,0,0.0,0.0,0
13628,11829133021,11829133023,0,Haverstock Hill,footway,78.12177214710404,0,1,0.0,12.800528873269675,1
13629,13426638631,730929938,0,Haverstock Hill,primary,36.30765469912947,0,0,0.0,0.0,0
13630,730929946,11829133021,0,,service,21.83351929027171,0,0,0.0,0.0,0
13631,730929961,11829133018,0,,service,6.17130128691684,0,0,0.0,0.0,0
13632,730929961,9977840497,0,Haverstock Hill,primary,43.32563706242004,0,1,0.0,23.081022410802216,1
13633,730929961,5821555456,0,Haverstock Hill,primary,19.014818890863392,0,0,0.0,0.0,0
13634,11829133018,730929961,0,,service,6.17130128691684,0,0,0.0,0.0,0
13635,11829133018,730929987,0,,service,19.96790396712938,0,0,0.0,0.0,0
13636,11829133018,7623137706,0,Haverstock Hill,footway,52.61716488778785,0,0,0.0,0.0,0
13637,11829133018,12163620370,0,Haverstock Hill,footway,18.830281006625658,0,0,0.0,0.0,0
13638,9977840497,1690247330,0,Haverstock Hill,primary,9.079742977014115,0,0,0.0,0.0,0
13639,9977840497,730929961,0,Haverstock Hill,primary,43.325637062420036,0,3,0.0,69.24306723240666,1
13640,9977840497,9977840496,0,,service,10.323826804266396,0,0,0.0,0.0,0
13641,730929987,11829133018,0,,service,19.96790396712938,0,0,0.0,0.0,0
13642,730930029,730930169,0,,footway,27.7198159750906,0,0,0.0,0.0,0
13643,13239402670,730930742,0,,footway,33.60501353552854,0,0,0.0,0.0,0
13644,13239402670,1690246971,0,,footway,6.24567001274125,0,0,0.0,0.0,0
13645,13239402670,13239402671,0,,footway,40.57495567598385,0,0,0.0,0.0,0
13646,13239402670,13239410404,0,,footway,39.03167828503433,0,2,0.0,51.24043053938696,1
13647,9659010173,730930742,0,,service,68.30586845190106,0,0,0.0,0.0,0
13648,9659010173,1690247178,0,,service,45.15284886105021,0,1,0.0,22.146996816907844,1
13649,9659010173,9659010180,0,,footway,84.22374337058234,0,0,0.0,0.0,0
13650,732696444,5561730718,0,Allcroft Road,residential,17.091890731977106,0,0,0.0,0.0,0
13651,732696444,877088494,0,,service,15.851140148558223,0,0,0.0,0.0,0
13652,732696444,877088455,0,Coity Road,residential,31.31556785560108,11,1,351.2629900476976,31.932999095245236,1
13653,5561730718,732696444,0,Allcroft Road,residential,17.091890731977106,0,0,0.0,0.0,0
13654,5561730718,5561730717,0,,path,44.00461164426614,0,0,0.0,0.0,0
13655,5561730718,13329491715,0,Allcroft Road,"['residential', 'pedestrian']",168.24978542593567,0,5,0.0,29.717719920665356,1
13656,877088494,8623740445,0,,service,13.456707256988338,0,0,0.0,0.0,0
13657,877088494,732696444,0,,service,15.851140148558223,0,0,0.0,0.0,0
13658,877088494,8623740444,0,,service,12.260259525914623,0,0,0.0,0.0,0
13659,732696502,1691799965,0,Maitland Park Road,residential,17.173903545479163,0,0,0.0,0.0,0
13660,732696502,1691799975,0,Maitland Park Road,residential,63.73685527308591,0,3,0.0,47.068528673814356,1
13661,732696502,1691799915,0,Maitland Park Road,residential,189.74104657368886,3,6,15.81102272899556,31.62204545799112,1
13662,1691799965,732696502,0,Maitland Park Road,residential,17.173903545479163,0,0,0.0,0.0,0
13663,1691799965,1691799975,0,Maitland Park Road,residential,22.016728178970236,0,0,0.0,0.0,0
13664,1691799965,988600893,0,,path,52.8317095712205,0,0,0.0,0.0,0
13665,1691799975,1691799965,0,Maitland Park Road,residential,22.016728178970236,0,1,0.0,45.42000936157135,1
13666,1691799975,732696502,0,Maitland Park Road,residential,63.736855273085915,0,2,0.0,31.37901911587624,1
13667,1691799975,988600893,0,,path,31.81312513814587,0,1,0.0,31.433566983991117,1
13668,1691799915,732696502,0,Maitland Park Road,residential,189.74104657368892,3,6,15.811022728995557,31.622045457991113,1
13669,1691799915,9067485385,0,Maitland Park Villas,residential,118.07674215095217,0,2,0.0,16.938136703019392,1
13670,1691799915,7964743082,0,Maitland Park Villas,residential,40.85867200268232,0,1,0.0,24.47460847318658,1
13671,734536096,13838180830,0,Millman Street,unclassified,53.2347468877309,0,0,0.0,0.0,0
13672,734536096,13838008644,0,Millman Street,unclassified,43.46263182902451,7,0,161.0578951485716,0.0,0
13673,734536096,13838008643,0,Millman Mews,service,3.2096984950526806,0,0,0.0,0.0,0
13674,13838008643,734536096,0,Millman Mews,service,3.2096984950526806,0,0,0.0,0.0,0
13675,13838008643,948569033,0,Millman Mews,service,69.26288440158442,0,3,0.0,43.31324093588245,1
13676,13838008643,13838008628,0,,footway,53.15196505733395,0,1,0.0,18.81397985796612,1
13677,13838008643,13838008622,0,,footway,41.00455111825114,0,1,0.0,24.387536815514597,1
13678,734769226,734769240,0,,service,41.43400902079746,0,0,0.0,0.0,0
13679,734769240,13830469843,0,,service,5.544001179323217,0,0,0.0,0.0,0
13680,734769240,734769226,0,,service,41.43400902079745,0,0,0.0,0.0,0
13681,734769240,734770617,0,,footway,71.75610815012878,0,0,0.0,0.0,0
13682,13830469843,734769246,0,,service,1.2289605411771316,0,0,0.0,0.0,0
13683,13830469843,734769240,0,,service,5.544001179323217,0,0,0.0,0.0,0
13684,13830469843,13830469816,0,,footway,30.98928908512804,0,0,0.0,0.0,0
13685,13830469843,13830469815,0,,footway,50.31233113597797,0,1,0.0,19.875843106878175,1
13686,734770617,734769714,0,,service,4.6631190859858584,0,0,0.0,0.0,0
13687,734770617,734769710,0,,service,11.9902764971841,0,0,0.0,0.0,0
13688,734770617,734769240,0,,footway,71.75610815012878,0,0,0.0,0.0,0
13689,734769246,13830469842,0,Orde Hall Street,residential,31.901486199824497,0,0,0.0,0.0,0
13690,734769246,13830469843,0,,service,1.2289605411771316,0,0,0.0,0.0,0
13691,734769246,734770750,0,Orde Hall Street,residential,51.10155915318744,12,0,234.82649451120523,0.0,0
13692,734770750,13830469815,0,,footway,3.095757220266804,0,0,0.0,0.0,0
13693,734770750,13830469828,0,Orde Hall Street,residential,30.033751983074957,0,0,0.0,0.0,0
13694,734770750,734769246,0,Orde Hall Street,residential,51.10155915318744,12,0,234.82649451120523,0.0,0
13695,734769591,13842100293,0,,service,20.46742504351672,0,1,0.0,48.85812445258037,1
13696,734769591,734769710,0,,service,22.73562704025079,0,0,0.0,0.0,0
13697,734769591,13842100299,0,,"['footway', 'steps']",44.64895417703109,0,0,0.0,0.0,0
13698,13842100293,734769591,0,,service,20.46742504351672,0,1,0.0,48.85812445258037,1
13699,13842100293,948647451,0,,service,2.4126009308799325,0,0,0.0,0.0,0
13700,13842100293,12277849283,0,,footway,36.73413966757736,0,1,0.0,27.222632925377305,1
13701,13842100293,13842100290,0,,footway,14.762314734598494,0,0,0.0,0.0,0
13702,734769710,734769817,0,,service,44.91247803594964,0,0,0.0,0.0,0
13703,734769710,734770617,0,,service,11.9902764971841,0,0,0.0,0.0,0
13704,734769710,734769591,0,,service,22.73562704025079,0,0,0.0,0.0,0
13705,734769817,734769710,0,,service,44.91247803594964,0,0,0.0,0.0,0
13706,734769714,734770617,0,,service,4.6631190859858584,0,0,0.0,0.0,0
13707,734769714,734769756,0,,service,60.37951673445543,0,0,0.0,0.0,0
13708,734769714,13830469815,0,,footway,110.39831352969885,0,0,0.0,0.0,0
13709,734769756,734769714,0,,service,60.37951673445543,0,0,0.0,0.0,0
